schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations,world_seed,agent_seed,treatment,model,scenario,evaluation_pass,collection_fraction
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,400,400,0,0,9,0,2,1,0,1,400,0.0025,True,step_limit,dacdc79a370e4f121d4f3837a4eeb8c96954e3e26579d7edb60c1abb66b675f8,1,197,2,196,3,1,0,0.1081228256225586,0.12807846069335932,0.4291534423828125,,,,,,,,,,102035,202035,unmasked,r1,classic,repeat,0.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,5,5,0,0,9,0,1,1,1,2,5,0.4,False,killed,379daf1686d1fba17c52541da0814a1fc7cd3be65567365afe2e8eb932c53167,0,1,1,0,2,1,0,0.06985664367675781,0.313425064086914,0.3688335418701172,,,,,,,,,,102036,202036,unmasked,r1,classic,primary,0.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,5,5,0,0,9,0,1,1,1,2,5,0.4,False,killed,379daf1686d1fba17c52541da0814a1fc7cd3be65567365afe2e8eb932c53167,0,1,1,0,2,1,0,0.06723403930664062,0.3359317779541015,0.39696693420410156,,,,,,,,,,102036,202036,unmasked,r1,classic,repeat,0.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09703636169433594,0.21920204162597648,0.7081031799316406,,,,,,,,,,102037,202037,unmasked,r1,classic,primary,0.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09608268737792969,0.2533435821533202,0.5040168762207031,,,,,,,,,,102037,202037,unmasked,r1,classic,repeat,0.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.09608268737792969,0.13008117675781236,0.5328655242919922,,,,,,,,,,102038,202038,unmasked,r1,classic,primary,0.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.09584426879882812,0.11397600173950194,0.8230209350585938,,,,,,,,,,102038,202038,unmasked,r1,classic,repeat,0.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09489059448242188,0.12183189392089844,0.3540515899658203,,,,,,,,,,102039,202039,unmasked,r1,classic,primary,0.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09608268737792969,0.29015541076660156,0.5061626434326172,,,,,,,,,,102039,202039,unmasked,r1,classic,repeat,0.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,28,28,0,0,9,0,10,4,1,5,28,0.17857142857142858,False,killed,f9cef45a5cbd072c9817e53375510a5b13f218caf01926520e100290286648f9,3,4,4,8,4,5,0,0.06902217864990234,0.2683639526367185,0.6153583526611328,,,,,,,,,,102040,202040,unmasked,r1,classic,primary,0.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,28,28,0,0,9,0,10,4,1,5,28,0.17857142857142858,False,killed,f9cef45a5cbd072c9817e53375510a5b13f218caf01926520e100290286648f9,3,4,4,8,4,5,0,0.06198883056640625,0.26882886886596646,0.35500526428222656,,,,,,,,,,102040,202040,unmasked,r1,classic,repeat,0.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,133,133,50,50,50,0,0,0,0,0,133,0.0,True,survived,8f69301322899f5f4b595c40ddf6e018059bcbdc8d5e0fdbedab1ba393d4df41,40,31,26,36,0,0,0,0.1270771026611328,0.18792152404785142,0.5137920379638672,,,,,,,,,,103001,203001,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,133,133,50,50,50,0,0,0,0,0,133,0.0,True,survived,8f69301322899f5f4b595c40ddf6e018059bcbdc8d5e0fdbedab1ba393d4df41,40,31,26,36,0,0,0,0.11396408081054688,0.14748573303222656,0.3707408905029297,,,,,,,,,,103001,203001,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,143,143,50,50,50,0,0,0,0,0,143,0.0,True,survived,ccb734be63e2263349c91c34c912bbcab0132bb6c1121e4a8bcac787dcd35841,47,24,34,38,0,0,0,0.11920928955078125,0.1507282257080078,0.2970695495605469,,,,,,,,,,103002,203002,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,143,143,50,50,50,0,0,0,0,0,143,0.0,True,survived,ccb734be63e2263349c91c34c912bbcab0132bb6c1121e4a8bcac787dcd35841,47,24,34,38,0,0,0,0.12183189392089844,0.22523403167724615,0.5040168762207031,,,,,,,,,,103002,203002,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,117,117,50,50,50,0,0,0,0,0,117,0.0,True,survived,2447e8fb411fbdde073b0c7fd8dbfbcbae38242c820f84403e15e5f5a0531980,31,33,34,19,0,0,0,0.12111663818359375,0.16136169433593742,0.4730224609375,,,,,,,,,,103003,203003,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,117,117,50,50,50,0,0,0,0,0,117,0.0,True,survived,2447e8fb411fbdde073b0c7fd8dbfbcbae38242c820f84403e15e5f5a0531980,31,33,34,19,0,0,0,0.12278556823730469,0.16059875488281247,0.31495094299316406,,,,,,,,,,103003,203003,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,130,130,50,50,50,0,0,0,0,1,130,0.007692307692307693,True,survived,0822c4c74234c25b5e5db66a9b7f08ad707a78131ca70062efe0c41462689974,34,33,34,29,0,0,0,0.11968612670898438,0.16241073608398438,0.3390312194824219,,,,,,,,,,103004,203004,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,130,130,50,50,50,0,0,0,0,1,130,0.007692307692307693,True,survived,0822c4c74234c25b5e5db66a9b7f08ad707a78131ca70062efe0c41462689974,34,33,34,29,0,0,0,0.11682510375976562,0.1544356346130371,0.3311634063720703,,,,,,,,,,103004,203004,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,101,101,50,50,50,0,0,0,0,0,101,0.0,True,survived,703a4bc4cf79324c193c8ade48ddd77189159117a31830923521f1ffdec9382e,17,26,26,32,0,0,0,0.12278556823730469,0.28204917907714844,0.453948974609375,,,,,,,,,,103005,203005,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,101,101,50,50,50,0,0,0,0,0,101,0.0,True,survived,703a4bc4cf79324c193c8ade48ddd77189159117a31830923521f1ffdec9382e,17,26,26,32,0,0,0,0.1201629638671875,0.15306472778320312,0.30493736267089844,,,,,,,,,,103005,203005,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,128,128,50,50,50,0,0,0,0,0,128,0.0,True,survived,3bb1b38e2b972cc1d57ecd8054d50b5eeccc74eb54f9a3f75d00c5f05a3a8f5a,40,31,26,31,0,0,0,0.12469291687011719,0.18029212951660153,0.5390644073486328,,,,,,,,,,103006,203006,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,128,128,50,50,50,0,0,0,0,0,128,0.0,True,survived,3bb1b38e2b972cc1d57ecd8054d50b5eeccc74eb54f9a3f75d00c5f05a3a8f5a,40,31,26,31,0,0,0,0.1125335693359375,0.15175342559814448,0.3600120544433594,,,,,,,,,,103006,203006,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,128,128,50,50,50,0,0,0,0,0,128,0.0,True,survived,411d3728a8fda989379b29658ffd77766c6e296efc83fd9bd53d294175369dbe,28,42,28,30,0,0,0,0.11205673217773438,0.1560807228088379,0.37598609924316406,,,,,,,,,,103007,203007,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,128,128,50,50,50,0,0,0,0,0,128,0.0,True,survived,411d3728a8fda989379b29658ffd77766c6e296efc83fd9bd53d294175369dbe,28,42,28,30,0,0,0,0.11599063873291016,0.19017457962036127,0.48804283142089844,,,,,,,,,,103007,203007,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,133,133,50,50,50,0,0,0,0,0,133,0.0,True,survived,16d2fd7794f02b90bb7b51af943944e475980b4df572a54297fe4d4cea414794,29,33,42,29,0,0,0,0.11587142944335938,0.14591217041015625,0.3299713134765625,,,,,,,,,,103008,203008,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,133,133,50,50,50,0,0,0,0,0,133,0.0,True,survived,16d2fd7794f02b90bb7b51af943944e475980b4df572a54297fe4d4cea414794,29,33,42,29,0,0,0,0.12302398681640625,0.18205642700195274,0.3838539123535156,,,,,,,,,,103008,203008,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,114,114,50,50,50,0,0,0,0,0,114,0.0,True,survived,8a313f27fdcce2c99d990a37911cf5caeafd1cdc7a0bc91f53fb4f66126f363a,40,19,28,27,0,0,0,0.12493133544921875,0.2849221229553219,0.5488395690917969,,,,,,,,,,103009,203009,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,114,114,50,50,50,0,0,0,0,0,114,0.0,True,survived,8a313f27fdcce2c99d990a37911cf5caeafd1cdc7a0bc91f53fb4f66126f363a,40,19,28,27,0,0,0,0.1264810562133789,0.2525210380554193,0.8511543273925781,,,,,,,,,,103009,203009,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,135,135,50,50,50,0,0,0,0,0,135,0.0,True,survived,257fb4d14f381e109f5309a6f274e9bd29660feb72f9db9463c0f45f3f852324,37,37,28,33,0,0,0,0.11897087097167969,0.19228458404541016,0.3879070281982422,,,,,,,,,,103010,203010,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,135,135,50,50,50,0,0,0,0,0,135,0.0,True,survived,257fb4d14f381e109f5309a6f274e9bd29660feb72f9db9463c0f45f3f852324,37,37,28,33,0,0,0,0.11205673217773438,0.1512765884399414,0.3170967102050781,,,,,,,,,,103010,203010,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,3599c285e44b738c4118a0acb3e2c8241795d09385acb22c1846c64b65227d5e,29,35,35,40,0,0,0,0.11801719665527344,0.1526832580566406,0.30612945556640625,,,,,,,,,,103011,203011,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,3599c285e44b738c4118a0acb3e2c8241795d09385acb22c1846c64b65227d5e,29,35,35,40,0,0,0,0.12111663818359375,0.17232894897460938,0.37097930908203125,,,,,,,,,,103011,203011,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,135,135,50,50,50,0,0,0,0,0,135,0.0,True,survived,0b27932732fcef992d101b185b4b2913478676ca357cd52a5a044c91b08cb02e,28,39,36,32,0,0,0,0.11897087097167969,0.2693176269531249,0.5309581756591797,,,,,,,,,,103012,203012,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,135,135,50,50,50,0,0,0,0,0,135,0.0,True,survived,0b27932732fcef992d101b185b4b2913478676ca357cd52a5a044c91b08cb02e,28,39,36,32,0,0,0,0.12111663818359375,0.17094612121582015,0.4830360412597656,,,,,,,,,,103012,203012,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,04f8486c312a3c7509855b251354ff0880d2bc7ba91c25619b739a862da02c6f,34,28,38,39,0,0,0,0.11205673217773438,0.17597675323486328,0.3459453582763672,,,,,,,,,,103013,203013,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,04f8486c312a3c7509855b251354ff0880d2bc7ba91c25619b739a862da02c6f,34,28,38,39,0,0,0,0.11491775512695312,0.15122890472412107,0.308990478515625,,,,,,,,,,103013,203013,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,116,116,50,50,50,0,0,0,0,0,116,0.0,True,survived,1d0aad69a48644d69c2b3824b0fe927710ac8b3d035b2668bc447c28ebe4902b,34,37,22,23,0,0,0,0.11837482452392578,0.15807151794433594,0.4086494445800781,,,,,,,,,,103014,203014,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,116,116,50,50,50,0,0,0,0,0,116,0.0,True,survived,1d0aad69a48644d69c2b3824b0fe927710ac8b3d035b2668bc447c28ebe4902b,34,37,22,23,0,0,0,0.1220703125,0.17273426055908203,0.39696693420410156,,,,,,,,,,103014,203014,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,123,123,50,50,50,0,0,0,0,0,123,0.0,True,survived,b3f026fd24cd1f07e30003bd30050417749c65c1320775c2e5afa050ec798438,38,34,25,26,0,0,0,0.12493133544921875,0.17738342285156247,0.3719329833984375,,,,,,,,,,103015,203015,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,123,123,50,50,50,0,0,0,0,0,123,0.0,True,survived,b3f026fd24cd1f07e30003bd30050417749c65c1320775c2e5afa050ec798438,38,34,25,26,0,0,0,0.12302398681640625,0.20847320556640608,0.5800724029541016,,,,,,,,,,103015,203015,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,125,125,50,50,50,0,0,0,0,1,125,0.008,True,survived,03c72398f65a80b555195a1c418d25a1d95ea6d7c2d3cdb96f962b2fccc339e9,26,29,40,30,0,0,0,0.11801719665527344,0.15625953674316406,0.39505958557128906,,,,,,,,,,103016,203016,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,125,125,50,50,50,0,0,0,0,1,125,0.008,True,survived,03c72398f65a80b555195a1c418d25a1d95ea6d7c2d3cdb96f962b2fccc339e9,26,29,40,30,0,0,0,0.11801719665527344,0.15096664428710938,0.32901763916015625,,,,,,,,,,103016,203016,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,125,125,50,50,50,0,0,0,0,0,125,0.0,True,survived,a61cf35f9edbff97bf0e2c156bc13da8e3e9fd5812bde2f88450041481e0b199,24,35,27,39,0,0,0,0.11897087097167969,0.14705657958984375,0.8780956268310547,,,,,,,,,,103017,203017,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,125,125,50,50,50,0,0,0,0,0,125,0.0,True,survived,a61cf35f9edbff97bf0e2c156bc13da8e3e9fd5812bde2f88450041481e0b199,24,35,27,39,0,0,0,0.11610984802246094,0.14591217041015625,0.34689903259277344,,,,,,,,,,103017,203017,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,140,140,50,50,50,0,0,0,0,0,140,0.0,True,survived,4f5e16556bb724d971168dc061f7cfc3db265d890222c727fa625fdbb0b33479,22,35,34,49,0,0,0,0.12195110321044922,0.15124082565307614,0.33926963806152344,,,,,,,,,,103018,203018,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,140,140,50,50,50,0,0,0,0,0,140,0.0,True,survived,4f5e16556bb724d971168dc061f7cfc3db265d890222c727fa625fdbb0b33479,22,35,34,49,0,0,0,0.12290477752685547,0.1857042312622068,0.4277229309082031,,,,,,,,,,103018,203018,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,125,125,50,50,50,0,0,0,0,0,125,0.0,True,survived,ad6197a36d8289e22cab2c38b38fa603be555bf1488a548322ccd4c2f5f1bcee,33,36,25,31,0,0,0,0.13399124145507812,0.2934455871582029,0.6330013275146484,,,,,,,,,,103019,203019,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,125,125,50,50,50,0,0,0,0,0,125,0.0,True,survived,ad6197a36d8289e22cab2c38b38fa603be555bf1488a548322ccd4c2f5f1bcee,33,36,25,31,0,0,0,0.12111663818359375,0.17495155334472653,0.34689903259277344,,,,,,,,,,103019,203019,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,121,121,50,50,50,0,0,0,0,0,121,0.0,True,survived,7d8f5392db6d8ed06e4f3dd90a35ddea5714e9afd533992af56c581f643e30bd,25,27,39,29,1,0,0,0.12111663818359375,0.16617774963378906,0.2970695495605469,,,,,,,,,,103020,203020,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,121,121,50,50,50,0,0,0,0,0,121,0.0,True,survived,7d8f5392db6d8ed06e4f3dd90a35ddea5714e9afd533992af56c581f643e30bd,25,27,39,29,1,0,0,0.11706352233886719,0.15807151794433594,0.3299713134765625,,,,,,,,,,103020,203020,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,127,127,50,50,50,0,0,0,0,0,127,0.0,True,survived,51047e9a395bcfe72fe620957fbb18c70d3e1936ad6e321b6c5185c954b889f8,30,26,38,33,0,0,0,0.13327598571777344,0.3987550735473633,0.5803108215332031,,,,,,,,,,103021,203021,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,127,127,50,50,50,0,0,0,0,0,127,0.0,True,survived,51047e9a395bcfe72fe620957fbb18c70d3e1936ad6e321b6c5185c954b889f8,30,26,38,33,0,0,0,0.1220703125,0.15549659729003898,0.3077983856201172,,,,,,,,,,103021,203021,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,ba28464c1a83045e9bbe2b0070f05679d0b31e82bdee85a3304c05b2fb8c79de,41,33,30,35,0,0,0,0.11777877807617188,0.15559196472167966,0.33211708068847656,,,,,,,,,,103022,203022,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,ba28464c1a83045e9bbe2b0070f05679d0b31e82bdee85a3304c05b2fb8c79de,41,33,30,35,0,0,0,0.11801719665527344,0.15499591827392578,0.45680999755859375,,,,,,,,,,103022,203022,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,018c07e34275ed79fe73aa11470b31491f687df8d9035e37ac86aafc59831ed0,42,29,28,40,0,0,0,0.12183189392089844,0.19438266754150388,0.4398822784423828,,,,,,,,,,103023,203023,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,018c07e34275ed79fe73aa11470b31491f687df8d9035e37ac86aafc59831ed0,42,29,28,40,0,0,0,0.11706352233886719,0.15227794647216797,0.3139972686767578,,,,,,,,,,103023,203023,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,131,131,50,50,50,0,0,0,0,0,131,0.0,True,survived,3e66f8e81af825f2fcf2ff4e9e0aff1f38e24abb161001c807e2fd4a1268bfb5,25,32,32,42,0,0,0,0.12803077697753906,0.39398670196533203,0.7822513580322266,,,,,,,,,,103024,203024,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,131,131,50,50,50,0,0,0,0,0,131,0.0,True,survived,3e66f8e81af825f2fcf2ff4e9e0aff1f38e24abb161001c807e2fd4a1268bfb5,25,32,32,42,0,0,0,0.12087821960449219,0.14853477478027344,0.3020763397216797,,,,,,,,,,103024,203024,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,124,124,50,50,50,0,0,0,0,0,124,0.0,True,survived,a706e740785b72902ca7e115aa927da12d3e559c2d8487023cd1771b98882375,30,32,28,34,0,0,0,0.1188516616821289,0.16611814498901362,0.4162788391113281,,,,,,,,,,103025,203025,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,124,124,50,50,50,0,0,0,0,0,124,0.0,True,survived,a706e740785b72902ca7e115aa927da12d3e559c2d8487023cd1771b98882375,30,32,28,34,0,0,0,0.11980533599853516,0.16366243362426752,0.3452301025390625,,,,,,,,,,103025,203025,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,127,127,50,50,50,0,0,0,0,0,127,0.0,True,survived,74c2979b37e43d4b47f27a8f8cf02207e383dcf41e0c4fae448b0c7c7079cdc9,29,33,31,34,0,0,0,0.13113021850585938,0.5317211151123046,0.67901611328125,,,,,,,,,,103026,203026,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,127,127,50,50,50,0,0,0,0,0,127,0.0,True,survived,74c2979b37e43d4b47f27a8f8cf02207e383dcf41e0c4fae448b0c7c7079cdc9,29,33,31,34,0,0,0,0.1270771026611328,0.3708839416503904,0.9939670562744141,,,,,,,,,,103026,203026,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,130,130,50,50,50,0,0,0,0,0,130,0.0,True,survived,5887bedf6769d99ba151224b2e7f346b2266143b071a96363409cc58cdd5135d,28,33,29,39,1,0,0,0.1239776611328125,0.3913164138793944,0.8890628814697266,,,,,,,,,,103027,203027,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,130,130,50,50,50,0,0,0,0,0,130,0.0,True,survived,5887bedf6769d99ba151224b2e7f346b2266143b071a96363409cc58cdd5135d,28,33,29,39,1,0,0,0.12433528900146484,0.35902261734008784,0.5218982696533203,,,,,,,,,,103027,203027,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,121,121,50,50,50,0,0,0,0,0,121,0.0,True,survived,4401602248f09f4bdeb716365c59707ef932326a69b56c55ec870cd925734cd2,28,31,29,33,0,0,0,0.1239776611328125,0.1518726348876953,0.35190582275390625,,,,,,,,,,103028,203028,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,121,121,50,50,50,0,0,0,0,0,121,0.0,True,survived,4401602248f09f4bdeb716365c59707ef932326a69b56c55ec870cd925734cd2,28,31,29,33,0,0,0,0.12373924255371094,0.17213821411132812,0.43702125549316406,,,,,,,,,,103028,203028,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,132,132,50,50,50,0,0,0,0,0,132,0.0,True,survived,01821811f6927c17eedf9d45769626b5ec5d7b792e8c409f040f5ec7aa76f62d,38,32,32,30,0,0,0,0.1342296600341797,0.46008825302124,0.6220340728759766,,,,,,,,,,103029,203029,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,132,132,50,50,50,0,0,0,0,0,132,0.0,True,survived,01821811f6927c17eedf9d45769626b5ec5d7b792e8c409f040f5ec7aa76f62d,38,32,32,30,0,0,0,0.1220703125,0.2436518669128416,0.55694580078125,,,,,,,,,,103029,203029,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,138,138,50,50,50,0,0,0,0,0,138,0.0,True,survived,2cc86aa46c8b9324a1a44053530c7c64d68bca3f2e42f69ea7781e808411628a,39,27,33,39,0,0,0,0.125885009765625,0.4449725151062012,0.6420612335205078,,,,,,,,,,103030,203030,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,138,138,50,50,50,0,0,0,0,0,138,0.0,True,survived,2cc86aa46c8b9324a1a44053530c7c64d68bca3f2e42f69ea7781e808411628a,39,27,33,39,0,0,0,0.1201629638671875,0.173640251159668,0.43272972106933594,,,,,,,,,,103030,203030,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,137,137,50,50,50,0,0,0,0,0,137,0.0,True,survived,1164be2661d5b339a176e19deee0d146753a5749d26e9b3a8e0cd83a39514dc8,28,39,30,40,0,0,0,0.11801719665527344,0.14905929565429682,0.3898143768310547,,,,,,,,,,103031,203031,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,137,137,50,50,50,0,0,0,0,0,137,0.0,True,survived,1164be2661d5b339a176e19deee0d146753a5749d26e9b3a8e0cd83a39514dc8,28,39,30,40,0,0,0,0.29921531677246094,0.6958961486816402,1.1010169982910156,,,,,,,,,,103031,203031,unmasked,r1,coin-heaven,repeat,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,132,132,50,50,50,0,0,0,0,1,132,0.007575757575757576,True,survived,ce288defd301f73b72938d7ddf3e3914225a65281befde196d239f8977da5ebf,31,40,32,29,0,0,0,0.12195110321044922,0.16278028488159166,0.4291534423828125,,,,,,,,,,103032,203032,unmasked,r1,coin-heaven,primary,1.0
1,1,_run_plan_95b945dbf3_82f3e9c695,evaluation,132,132,50,50,50,0,0,0,0,1,132,0.007575757575757576,True,survived,ce288defd301f73b72938d7ddf3e3914225a65281befde196d239f8977da5ebf,31,40,32,29,0,0,0,0.1341104507446289,0.401103496551513,5.563974380493164,,,,,,,,,,103032,203032,unmasked,r1,coin-heaven,repeat,1.0
