schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations,world_seed,agent_seed,arm,replica,scenario,pass,collection_fraction
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,1,1,9,1,4,54,0,2,400,0.005,True,step_limit,61e935594e41d4461d791fb3c8990aa70781b0453be0ab5618427f5e6afefdbb,80,80,78,79,29,54,0,0.07200241088867188,0.17690658569335938,0.4100799560546875,,,,,,,,,,102011,202011,control,r1,classic,primary,0.1111111111111111
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,5,5,0,0,9,0,1,1,1,3,5,0.6,False,killed,9aed3a69174f7bd317c58df01775810be8b21f64fba3138fa76aad2bae529a24,0,0,1,2,1,1,0,0.06699562072753906,0.23479461669921872,0.2720355987548828,,,,,,,,,,102012,202012,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,14,14,0,0,9,0,3,2,1,1,14,0.07142857142857142,False,killed,2b976cef9a03d5e848d31b27674969e11201670e4adc885df3e5c61e25091aae,1,1,2,4,4,2,0,0.0737905502319336,0.2863526344299315,0.5781650543212891,,,,,,,,,,102013,202013,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.09489059448242188,0.16422271728515608,0.5400180816650391,,,,,,,,,,102014,202014,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,2,1,0,0,400,0.0,True,step_limit,08983fe4baeb815e4897663acbd7a6f88a9ec3b1efe79c23db4550965dcc2176,1,197,1,197,3,1,0,0.10895729064941406,0.2527236938476558,4.393100738525391,,,,,,,,,,102015,202015,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.09918212890625,0.18659830093383753,0.5941390991210938,,,,,,,,,,102016,202016,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09608268737792969,0.16099214553833002,0.6000995635986328,,,,,,,,,,102017,202017,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.10704994201660156,0.2564668655395504,1.6226768493652344,,,,,,,,,,102018,202018,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.102996826171875,0.28333663940429676,0.888824462890625,,,,,,,,,,102019,202019,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09799003601074219,0.18005371093749994,1.0631084442138672,,,,,,,,,,102020,202020,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09799003601074219,0.14909505844116203,0.6170272827148438,,,,,,,,,,102021,202021,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,5,51,0,50,400,0.125,True,step_limit,d421efd023e0d08b293df5a8b9c69f63b6ca36225c4a2c6620c707124c0bd6c0,50,98,49,52,100,51,0,0.16796588897705078,0.6148815155029279,2.1979808807373047,,,,,,,,,,102022,202022,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.10919570922851562,0.6291389465332029,3.772735595703125,,,,,,,,,,102023,202023,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,1,3,1,0,390,400,0.975,True,step_limit,9a096c6b51adef97a25e6be71eb81c9bac8aff1e84ec1d5ee75342da7706a077,391,1,1,3,3,1,0,0.11801719665527344,0.30903816223144526,1.2061595916748047,,,,,,,,,,102024,202024,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09417533874511719,0.2168178558349604,1.3530254364013672,,,,,,,,,,102025,202025,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.10597705841064453,0.2311587333679196,1.0020732879638672,,,,,,,,,,102026,202026,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,2,45,0,44,400,0.11,True,step_limit,7efded98a69339117f6310c9c7b1649280f748c7a6efec56302fe84e73e75973,45,44,89,44,133,45,0,0.0782012939453125,0.21039247512817352,1.3740062713623047,,,,,,,,,,102027,202027,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09512901306152344,0.22307634353637681,0.49614906311035156,,,,,,,,,,102028,202028,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,7,7,0,0,9,0,4,1,1,1,7,0.14285714285714285,False,killed,27a4d75eb4e124b29def5619c1b6a00d470b47004c89abc1b80f219fb7217e3d,0,1,0,2,2,2,0,0.15091896057128906,0.34539699554443354,0.3619194030761719,,,,,,,,,,102029,202029,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,2,1,0,0,400,0.0,True,step_limit,08983fe4baeb815e4897663acbd7a6f88a9ec3b1efe79c23db4550965dcc2176,1,197,1,197,3,1,0,0.11801719665527344,0.3797173500061021,1.6279220581054688,,,,,,,,,,102030,202030,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,2,1,0,0,400,0.0,True,step_limit,246f5b5e36ad332d5c55b9faa46d31b396dfb2d4d859687f01210f32c4bad17e,2,196,2,197,2,1,0,0.12803077697753906,0.2602577209472655,1.0838508605957031,,,,,,,,,,102031,202031,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,14,14,0,0,9,0,3,2,1,1,14,0.07142857142857142,False,killed,2b976cef9a03d5e848d31b27674969e11201670e4adc885df3e5c61e25091aae,1,1,2,4,4,2,0,0.10097026824951172,0.9644746780395503,1.7080307006835938,,,,,,,,,,102032,202032,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,15,15,0,0,9,0,2,2,1,2,15,0.13333333333333333,False,killed,2a9472c1dcb9e5102325251015fa5aede6603f6766c8a53a4fe753c2e82cfa75,2,1,5,1,3,3,0,0.08392333984375,0.21116733551025377,0.29778480529785156,,,,,,,,,,102033,202033,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,3,50,0,49,400,0.1225,True,step_limit,4d30634403bf4da55b0261e45523f2ff1d177b0d0aaee7e643a2c18511d2db09,50,49,50,51,101,99,0,0.05817413330078125,0.12589693069458008,0.34499168395996094,,,,,,,,,,102034,202034,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,2,1,0,1,400,0.0025,True,step_limit,dacdc79a370e4f121d4f3837a4eeb8c96954e3e26579d7edb60c1abb66b675f8,1,197,2,196,3,1,0,0.09942054748535156,0.11231899261474607,0.3509521484375,,,,,,,,,,102035,202035,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,5,5,0,0,9,0,1,1,1,2,5,0.4,False,killed,379daf1686d1fba17c52541da0814a1fc7cd3be65567365afe2e8eb932c53167,0,1,1,0,2,1,0,0.10418891906738281,0.25382041931152344,0.2772808074951172,,,,,,,,,,102036,202036,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.10395050048828125,0.39013624191284174,1.6748905181884766,,,,,,,,,,102037,202037,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.091552734375,0.11683702468872069,0.3910064697265625,,,,,,,,,,102038,202038,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09012222290039062,0.12494325637817381,0.43511390686035156,,,,,,,,,,102039,202039,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,28,28,0,0,9,0,10,4,1,5,28,0.17857142857142858,False,killed,f9cef45a5cbd072c9817e53375510a5b13f218caf01926520e100290286648f9,3,4,4,8,4,5,0,0.06592273712158203,0.21430253982543926,0.2872943878173828,,,,,,,,,,102040,202040,control,r1,classic,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,133,133,50,50,50,0,0,0,0,0,133,0.0,True,survived,8f69301322899f5f4b595c40ddf6e018059bcbdc8d5e0fdbedab1ba393d4df41,40,31,26,36,0,0,0,0.11897087097167969,0.16236305236816406,0.3178119659423828,,,,,,,,,,103001,203001,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,143,143,50,50,50,0,0,0,0,0,143,0.0,True,survived,ccb734be63e2263349c91c34c912bbcab0132bb6c1121e4a8bcac787dcd35841,47,24,34,38,0,0,0,0.11420249938964844,0.1581192016601563,0.3142356872558594,,,,,,,,,,103002,203002,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,117,117,50,50,50,0,0,0,0,0,117,0.0,True,survived,2447e8fb411fbdde073b0c7fd8dbfbcbae38242c820f84403e15e5f5a0531980,31,33,34,19,0,0,0,0.11420249938964844,0.16112327575683594,0.2589225769042969,,,,,,,,,,103003,203003,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,130,130,50,50,50,0,0,0,0,1,130,0.007692307692307693,True,survived,0822c4c74234c25b5e5db66a9b7f08ad707a78131ca70062efe0c41462689974,34,33,34,29,0,0,0,0.12290477752685547,0.22044181823730463,0.7011890411376953,,,,,,,,,,103004,203004,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,101,101,50,50,50,0,0,0,0,0,101,0.0,True,survived,703a4bc4cf79324c193c8ade48ddd77189159117a31830923521f1ffdec9382e,17,26,26,32,0,0,0,0.12111663818359375,0.16188621520996094,0.2701282501220703,,,,,,,,,,103005,203005,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,128,128,50,50,50,0,0,0,0,0,128,0.0,True,survived,3bb1b38e2b972cc1d57ecd8054d50b5eeccc74eb54f9a3f75d00c5f05a3a8f5a,40,31,26,31,0,0,0,0.12981891632080078,0.21420717239379877,0.4131793975830078,,,,,,,,,,103006,203006,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,128,128,50,50,50,0,0,0,0,0,128,0.0,True,survived,411d3728a8fda989379b29658ffd77766c6e296efc83fd9bd53d294175369dbe,28,42,28,30,0,0,0,0.11456012725830078,0.1507401466369629,0.5159378051757812,,,,,,,,,,103007,203007,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,133,133,50,50,50,0,0,0,0,0,133,0.0,True,survived,16d2fd7794f02b90bb7b51af943944e475980b4df572a54297fe4d4cea414794,29,33,42,29,0,0,0,0.11420249938964844,0.16083717346191403,0.4360675811767578,,,,,,,,,,103008,203008,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,114,114,50,50,50,0,0,0,0,0,114,0.0,True,survived,8a313f27fdcce2c99d990a37911cf5caeafd1cdc7a0bc91f53fb4f66126f363a,40,19,28,27,0,0,0,0.12063980102539062,0.18985271453857402,0.7560253143310547,,,,,,,,,,103009,203009,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,135,135,50,50,50,0,0,0,0,0,135,0.0,True,survived,257fb4d14f381e109f5309a6f274e9bd29660feb72f9db9463c0f45f3f852324,37,37,28,33,0,0,0,0.11587142944335938,0.15375614166259766,0.25582313537597656,,,,,,,,,,103010,203010,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,3599c285e44b738c4118a0acb3e2c8241795d09385acb22c1846c64b65227d5e,29,35,35,40,0,0,0,0.11610984802246094,0.1499652862548828,0.28395652770996094,,,,,,,,,,103011,203011,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,135,135,50,50,50,0,0,0,0,0,135,0.0,True,survived,0b27932732fcef992d101b185b4b2913478676ca357cd52a5a044c91b08cb02e,28,39,36,32,0,0,0,0.11324882507324219,0.1629829406738281,0.28586387634277344,,,,,,,,,,103012,203012,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,04f8486c312a3c7509855b251354ff0880d2bc7ba91c25619b739a862da02c6f,34,28,38,39,0,0,0,0.11396408081054688,0.19505023956298828,0.37026405334472656,,,,,,,,,,103013,203013,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,116,116,50,50,50,0,0,0,0,0,116,0.0,True,survived,1d0aad69a48644d69c2b3824b0fe927710ac8b3d035b2668bc447c28ebe4902b,34,37,22,23,0,0,0,0.14162063598632812,0.36269426345825195,0.8609294891357422,,,,,,,,,,103014,203014,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,123,123,50,50,50,0,0,0,0,0,123,0.0,True,survived,b3f026fd24cd1f07e30003bd30050417749c65c1320775c2e5afa050ec798438,38,34,25,26,0,0,0,0.16021728515625,0.527524948120117,0.6051063537597656,,,,,,,,,,103015,203015,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,125,125,50,50,50,0,0,0,0,1,125,0.008,True,survived,03c72398f65a80b555195a1c418d25a1d95ea6d7c2d3cdb96f962b2fccc339e9,26,29,40,30,0,0,0,0.13709068298339844,0.2383708953857422,0.42700767517089844,,,,,,,,,,103016,203016,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,125,125,50,50,50,0,0,0,0,0,125,0.0,True,survived,a61cf35f9edbff97bf0e2c156bc13da8e3e9fd5812bde2f88450041481e0b199,24,35,27,39,0,0,0,0.1518726348876953,0.5442142486572265,1.7011165618896484,,,,,,,,,,103017,203017,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,140,140,50,50,50,0,0,0,0,0,140,0.0,True,survived,4f5e16556bb724d971168dc061f7cfc3db265d890222c727fa625fdbb0b33479,22,35,34,49,0,0,0,0.13947486877441406,0.548422336578369,1.5909671783447266,,,,,,,,,,103018,203018,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,125,125,50,50,50,0,0,0,0,0,125,0.0,True,survived,ad6197a36d8289e22cab2c38b38fa603be555bf1488a548322ccd4c2f5f1bcee,33,36,25,31,0,0,0,0.11897087097167969,0.19407272338867188,1.3561248779296875,,,,,,,,,,103019,203019,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,121,121,50,50,50,0,0,0,0,0,121,0.0,True,survived,7d8f5392db6d8ed06e4f3dd90a35ddea5714e9afd533992af56c581f643e30bd,25,27,39,29,1,0,0,0.14495849609375,0.5488395690917969,0.9279251098632812,,,,,,,,,,103020,203020,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,127,127,50,50,50,0,0,0,0,0,127,0.0,True,survived,51047e9a395bcfe72fe620957fbb18c70d3e1936ad6e321b6c5185c954b889f8,30,26,38,33,0,0,0,0.15592575073242188,0.49583911895751925,0.9129047393798828,,,,,,,,,,103021,203021,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,ba28464c1a83045e9bbe2b0070f05679d0b31e82bdee85a3304c05b2fb8c79de,41,33,30,35,0,0,0,0.13899803161621094,0.501418113708496,0.8990764617919922,,,,,,,,,,103022,203022,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,018c07e34275ed79fe73aa11470b31491f687df8d9035e37ac86aafc59831ed0,42,29,28,40,0,0,0,0.13113021850585938,0.22795200347900374,0.3609657287597656,,,,,,,,,,103023,203023,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,131,131,50,50,50,0,0,0,0,0,131,0.0,True,survived,3e66f8e81af825f2fcf2ff4e9e0aff1f38e24abb161001c807e2fd4a1268bfb5,25,32,32,42,0,0,0,0.1418590545654297,0.3936290740966797,1.1992454528808594,,,,,,,,,,103024,203024,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,124,124,50,50,50,0,0,0,0,0,124,0.0,True,survived,a706e740785b72902ca7e115aa927da12d3e559c2d8487023cd1771b98882375,30,32,28,34,0,0,0,0.1932382583618164,0.6507992744445801,1.4240741729736328,,,,,,,,,,103025,203025,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,127,127,50,50,50,0,0,0,0,0,127,0.0,True,survived,74c2979b37e43d4b47f27a8f8cf02207e383dcf41e0c4fae448b0c7c7079cdc9,29,33,31,34,0,0,0,0.14591217041015625,0.2911329269409179,0.7300376892089844,,,,,,,,,,103026,203026,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,130,130,50,50,50,0,0,0,0,0,130,0.0,True,survived,5887bedf6769d99ba151224b2e7f346b2266143b071a96363409cc58cdd5135d,28,33,29,39,1,0,0,0.1251697540283203,0.19651651382446284,0.49495697021484375,,,,,,,,,,103027,203027,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,121,121,50,50,50,0,0,0,0,0,121,0.0,True,survived,4401602248f09f4bdeb716365c59707ef932326a69b56c55ec870cd925734cd2,28,31,29,33,0,0,0,0.1430511474609375,0.31113624572753906,0.9021759033203125,,,,,,,,,,103028,203028,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,132,132,50,50,50,0,0,0,0,0,132,0.0,True,survived,01821811f6927c17eedf9d45769626b5ec5d7b792e8c409f040f5ec7aa76f62d,38,32,32,30,0,0,0,0.1366138458251953,0.33656358718872037,0.7061958312988281,,,,,,,,,,103029,203029,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,138,138,50,50,50,0,0,0,0,0,138,0.0,True,survived,2cc86aa46c8b9324a1a44053530c7c64d68bca3f2e42f69ea7781e808411628a,39,27,33,39,0,0,0,0.12242794036865234,0.19407272338867188,0.36406517028808594,,,,,,,,,,103030,203030,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,137,137,50,50,50,0,0,0,0,0,137,0.0,True,survived,1164be2661d5b339a176e19deee0d146753a5749d26e9b3a8e0cd83a39514dc8,28,39,30,40,0,0,0,0.16808509826660156,0.8618831634521464,11.293172836303711,,,,,,,,,,103031,203031,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,132,132,50,50,50,0,0,0,0,1,132,0.007575757575757576,True,survived,ce288defd301f73b72938d7ddf3e3914225a65281befde196d239f8977da5ebf,31,40,32,29,0,0,0,0.24437904357910156,0.7261276245117185,1.6791820526123047,,,,,,,,,,103032,203032,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,147,147,50,50,50,0,0,0,0,0,147,0.0,True,survived,3b10b34f858d69abbb2d9bfd0370e5390c7ad8c2aaf717a796f72f28a9f43f8d,38,33,43,33,0,0,0,0.22673606872558594,0.7947683334350585,1.3408660888671875,,,,,,,,,,103033,203033,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,137,137,50,50,50,0,0,0,0,0,137,0.0,True,survived,2c21b7a3bcf38a98e32d53557fad26a0f64007da6963a190e8379cf04cb4a1ee,43,34,30,30,0,0,0,0.1289844512939453,0.2538204193115233,0.5431175231933594,,,,,,,,,,103034,203034,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,129,129,50,50,50,0,0,0,0,0,129,0.0,True,survived,37d5eddaf51d288a07db02dccf93c8af90987d8bed34be8d07fd9147808ca2de,31,34,23,41,0,0,0,0.1480579376220703,0.4985809326171871,0.7958412170410156,,,,,,,,,,103035,203035,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,123,123,50,50,50,0,0,0,0,0,123,0.0,True,survived,cc12a9f8c6ed73b6d367bd71f0975aaf9b6471e9e0e2323909608e4656d5743f,34,30,21,38,0,0,0,0.13589859008789062,0.3329038619995116,0.55694580078125,,,,,,,,,,103036,203036,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,120,120,50,50,50,0,0,0,0,0,120,0.0,True,survived,ea43573ecb2ebb4719c5922d22db9f2977387d4439865206f3fc36e98b5a7446,32,32,32,24,0,0,0,0.1386404037475586,0.2885103225708007,0.8220672607421875,,,,,,,,,,103037,203037,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,138,138,50,50,50,0,0,0,0,0,138,0.0,True,survived,bc0ce5ba523265ec9b526e6ad7fde025931ff3b72353ac9087cd53a389aa48e3,38,31,38,31,0,0,0,0.13530254364013672,0.20445585250854495,0.6210803985595703,,,,,,,,,,103038,203038,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,136,136,50,50,50,0,0,0,0,0,136,0.0,True,survived,fd12924053795b700534d6f9df5d5f135be869a877e94377279b9348febb3181,38,30,28,40,0,0,0,0.13685226440429688,0.3692507743835449,0.8440017700195312,,,,,,,,,,103039,203039,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,132,132,50,50,50,0,0,0,0,0,132,0.0,True,survived,b0b89d37a3122ad06f6eb4f23eaebdff61ccc4cd04249a0e642800dd33878161,35,25,35,37,0,0,0,0.1850128173828125,0.5726575851440422,0.8220672607421875,,,,,,,,,,103040,203040,control,r1,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.10251998901367188,0.2772331237792967,0.9782314300537109,,,,,,,,,,104001,204001,control,r1,loot-crate,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09703636169433594,0.19476413726806577,1.2979507446289062,,,,,,,,,,104002,204002,control,r1,loot-crate,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,592b09c3b8357c33ee9cb51c43680ea010d296e46338ff0e5a34109f4f6da6d4,199,0,201,0,0,0,0,0.1329183578491211,0.569367408752441,1.28936767578125,,,,,,,,,,104003,204003,control,r1,loot-crate,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,50,0,2,50,0,0,400,0.0,True,step_limit,19753007ea229693426de1f5dd8c4a6f26d6d81cb513ce3c0858c8f49dd488cf,50,50,50,50,150,50,0,0.07152557373046875,0.2782702445983886,0.9818077087402344,,,,,,,,,,104004,204004,control,r1,loot-crate,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,feb0349ac0a685cea489db94b543043d83ccdd443dd246baaa00c0a510fb22fe,0,199,0,201,0,0,0,0.09584426879882812,0.15214681625366208,0.7598400115966797,,,,,,,,,,104005,204005,control,r1,loot-crate,primary,0.0
1,1,_run_plan_7646b9afb8_82f3e9c695,evaluation,400,400,0,0,50,1,5,3,0,379,400,0.9475,True,step_limit,869897f24d8e09a909ec2f7aeb129f9760bddfcc7231c8319e02d697cc6e2928,2,4,380,5,6,3,0,0.1342296600341797,0.2727627754211426,0.7059574127197266,,,,,,,,,,104006,204006,control,r1,loot-crate,primary,0.0
