model,pass,world_seed,initially_available_coins,evaluation_git_commit,evaluation_duration_seconds,schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations
run-04,repeat,31003,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.333196699997643,1,1,DagobertDuckDQN,evaluation,143,143,50,50,1,143,0.006993006993006993,True,survived,1937bddf1bf0a7943e2046597687a265a29f2dda30f8c60e8dfc5b051bbab78e,27,44,41,31,0,0,0,0.2675056457519531,0.3274679183959961,0.9276866912841797,,,,,,,,,
run-04,repeat,31004,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.348870699992403,1,1,DagobertDuckDQN,evaluation,400,400,2,2,1,400,0.0025,True,step_limit,33c0c0527b24dda5fa29c6af696a5b469def964e8cd4062fe71b24a6705de385,0,199,1,200,0,0,0,0.2799034118652344,0.368201732635498,0.9903907775878906,,,,,,,,,
run-04,repeat,31005,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.154290700011188,1,1,DagobertDuckDQN,evaluation,132,132,50,50,0,132,0.0,True,survived,4828b41d6aad317df468a01f42776d7ab3bc59f1b963e4a553fb4bb94b6c68a2,28,31,28,45,0,0,0,0.3069639205932617,0.44897794723510737,1.0256767272949219,,,,,,,,,
run-04,repeat,31006,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.1131378000136465,1,1,DagobertDuckDQN,evaluation,138,138,50,50,0,138,0.0,True,survived,16e50f683a37a93df696195bc2dea24d8d9d0343c281f2aa27dfbdcdd2614b65,30,32,30,46,0,0,0,0.26535987854003906,0.36478042602539085,0.9050369262695312,,,,,,,,,
run-04,repeat,31007,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.148223700001836,1,1,DagobertDuckDQN,evaluation,130,130,50,50,0,130,0.0,True,survived,18e0cc53b05731927ac5e893f0c3e0443e67b96b2309ca7cbab67c802e42759f,37,32,31,30,0,0,0,0.26679039001464844,0.33777952194213867,1.1959075927734375,,,,,,,,,
run-04,repeat,31008,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.167543899995508,1,1,DagobertDuckDQN,evaluation,125,125,50,50,0,125,0.0,True,survived,4d301e155c07b3cb522ef4b25096d477fa47b7aa9af90489b96c87daf82058e3,27,38,30,30,0,0,0,0.32401084899902344,0.4562854766845703,1.0571479797363281,,,,,,,,,
run-04,repeat,31009,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.3276976000051945,1,1,DagobertDuckDQN,evaluation,114,114,50,50,0,114,0.0,True,survived,875fbe66f3ed065dbf5eebff30c3155fad19b6ef394a95061578724829737ff5,27,28,35,24,0,0,0,0.2790689468383789,0.39082765579223633,0.9701251983642578,,,,,,,,,
run-04,repeat,31010,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.758767799998168,1,1,DagobertDuckDQN,evaluation,400,400,47,47,0,400,0.0,True,step_limit,fcde35a5379cc173dad6304209390eee362bb901dbd70f558e4201277e0267e7,168,18,181,32,1,0,0,0.2899169921875,0.40589570999145497,1.1038780212402344,,,,,,,,,
run-04,repeat,31011,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.2617007000080775,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,b6aa7edbf74ba35accc6dc7873999656d3fd0ec03acdc9680268e6c4ab60f34f,26,32,28,44,1,0,0,0.2865791320800781,0.4400014877319336,1.0137557983398438,,,,,,,,,
run-04,repeat,31012,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.453471499989973,1,1,DagobertDuckDQN,evaluation,139,139,50,50,0,139,0.0,True,survived,457f6e722297949cc0a1c484b07e4e64944e679c774d2c55fa1ff93742bbbe84,31,40,42,26,0,0,0,0.2620220184326172,0.3329038619995117,0.9324550628662109,,,,,,,,,
run-04,repeat,31013,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.227242199995089,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,aa16f4b0546c5c3f00cb35b1c75287b96408cf3f312926d94c81e476f5424149,35,34,31,29,0,0,0,0.3006458282470703,0.4338741302490234,0.9329319000244141,,,,,,,,,
run-04,repeat,31014,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,5.055808300006902,1,1,DagobertDuckDQN,evaluation,400,400,48,48,0,400,0.0,True,step_limit,76013d740464aab46706b0490e3b382eeac5ec5dd9c928d927ba19f62fc1e7a8,37,164,27,172,0,0,0,0.28312206268310547,0.41420459747314425,1.35040283203125,,,,,,,,,
run-04,repeat,31015,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.797080899996217,1,1,DagobertDuckDQN,evaluation,112,112,50,50,1,112,0.008928571428571428,True,survived,6a776276e0b440079ef43500e611b8eaf8118f60f4b745ba3792a69bcc189317,36,28,28,20,0,0,0,0.2599954605102539,0.3184795379638671,0.9477138519287109,,,,,,,,,
run-04,repeat,31016,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,8.74879250000231,1,1,DagobertDuckDQN,evaluation,400,400,49,49,1,400,0.0025,True,step_limit,727530d10983115d4a489772cd47db3e32e0ec3044f57ad6b1be428e9088c73d,164,30,162,44,0,0,0,0.25463104248046875,0.32175779342651334,0.9779930114746094,,,,,,,,,
run-04,repeat,31017,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,9.782396500027971,1,1,DagobertDuckDQN,evaluation,125,125,50,50,0,125,0.0,True,survived,a24d54670dd79b15b5d6241027767988606f6bc3820946135808444a14f160dd,27,31,36,31,0,0,0,0.32401084899902344,0.4505157470703125,1.0101795196533203,,,,,,,,,
run-04,repeat,31018,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,6.437933200009866,1,1,DagobertDuckDQN,evaluation,135,135,50,50,0,135,0.0,True,survived,9d7660ca781c919f187fadc15335e096fb29c943d191d2f3d426a1d0d92d0c88,41,34,29,31,0,0,0,0.26988983154296875,0.3824949264526367,0.9775161743164062,,,,,,,,,
run-04,repeat,31019,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.629929000017,1,1,DagobertDuckDQN,evaluation,130,130,50,50,1,130,0.007692307692307693,True,survived,61b9bce9f25615d9712edb03a9859911c21a72c3a92d5d81245b157d2178b54b,23,41,35,31,0,0,0,0.2821683883666992,0.3968715667724609,0.9675025939941406,,,,,,,,,
run-04,repeat,31020,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.067502299993066,1,1,DagobertDuckDQN,evaluation,144,144,50,50,0,144,0.0,True,survived,dd4f7645c4e2e7cc3c79a0463fe35ee2a483c922a67291cd05ddd61ee5b7bb1c,33,33,47,31,0,0,0,0.26857852935791016,0.3574013710021972,0.9129047393798828,,,,,,,,,
run-04,repeat,31021,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,6.077016299997922,1,1,DagobertDuckDQN,evaluation,400,400,46,46,0,400,0.0,True,step_limit,7387f12fa80edce736d462215f3479b2b6e2dd36db884ddfe9e09e5f2b4dde49,31,178,25,166,0,0,0,0.26476383209228516,0.5722403526306143,1.4557838439941406,,,,,,,,,
run-04,repeat,31022,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.131894599995576,1,1,DagobertDuckDQN,evaluation,112,112,50,50,0,112,0.0,True,survived,4117a86df6077c1e19c0591b1aa2dffa35b118738c4f4d6eeaccfc2dc9b40051,27,29,37,19,0,0,0,0.27239322662353516,0.35177469253540034,0.9360313415527344,,,,,,,,,
run-04,repeat,31023,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.382241000013892,1,1,DagobertDuckDQN,evaluation,400,400,13,13,0,400,0.0,True,step_limit,3c3f5e98ea3d65a1c2c343495c8a379264459fb333fded0f943d19bcfe8a8c22,1,195,11,193,0,0,0,0.2963542938232422,0.46375989913940424,0.9074211120605469,,,,,,,,,
run-04,repeat,31024,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,5.27077420000569,1,1,DagobertDuckDQN,evaluation,400,400,21,21,0,400,0.0,True,step_limit,4251b798f48e57f6de3b2a12fbc9b97aa6b8704df6edc783d578b691c99e1f7d,12,191,12,185,0,0,0,0.3025531768798828,0.49606561660766585,1.4431476593017578,,,,,,,,,
run-04,repeat,31025,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.418489900010172,1,1,DagobertDuckDQN,evaluation,119,119,50,50,0,119,0.0,True,survived,143a66994c5b5321f081679d8d7890ace9c0b224671ab4e503abc787658b49d6,40,32,26,21,0,0,0,0.3325939178466797,0.5263805389404297,1.0807514190673828,,,,,,,,,
run-04,repeat,31026,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.275992900016718,1,1,DagobertDuckDQN,evaluation,122,122,50,50,0,122,0.0,True,survived,17ae7ff1d59a50404a545c4d4788dd2828cf6a123fe08e748509f9ec86fe327b,23,28,31,39,1,0,0,0.28896331787109375,0.36742687225341775,0.9658336639404297,,,,,,,,,
run-04,repeat,31027,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.302360300003784,1,1,DagobertDuckDQN,evaluation,139,139,50,50,0,139,0.0,True,survived,2610e80dc35c219f28d5dff3483d85b193fa8b5f7de730cc1cb34b60c07a14a2,33,25,41,39,1,0,0,0.3457069396972656,0.5148887634277343,1.062631607055664,,,,,,,,,
run-04,repeat,31028,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.43759630000568,1,1,DagobertDuckDQN,evaluation,110,110,50,50,0,110,0.0,True,survived,dd78caefca35877e1935057b4d9f666c8e86177e6fdd238b51d3b452fb3dbb14,28,24,28,30,0,0,0,0.27954578399658203,0.42865276336669916,0.9436607360839844,,,,,,,,,
run-04,repeat,31029,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.289721800014377,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,8cd9c63a9ffc5836b04e5e50f5b6fe768e7a513c450c76bfdfa7e7b08fad1227,30,37,37,27,0,0,0,0.3006458282470703,0.4323720932006836,0.9732246398925781,,,,,,,,,
run-04,repeat,31030,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.320509499986656,1,1,DagobertDuckDQN,evaluation,130,130,50,50,0,130,0.0,True,survived,5387a120b052190d26dc01b620f71864093001a4427344f345a53f936ed4e4c8,43,20,33,34,0,0,0,0.3298521041870117,0.41255950927734375,1.0099411010742188,,,,,,,,,
run-04,repeat,31031,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.290454100002535,1,1,DagobertDuckDQN,evaluation,127,127,50,50,0,127,0.0,True,survived,72cb3db613bb0a91bbe3550b71dc5e84dfca7af6d22c972c5ff43a85152ef9da,29,40,32,26,0,0,0,0.2624988555908203,0.3093481063842772,1.0974407196044922,,,,,,,,,
run-04,repeat,31032,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.302521499979775,1,1,DagobertDuckDQN,evaluation,400,400,43,43,0,400,0.0,True,step_limit,24e33054acd367632cc8b7cfb7327416e15d6aebb5f3cca57d95df610906d9a9,24,170,26,180,0,0,0,0.26106834411621094,0.3378868103027343,0.9715557098388672,,,,,,,,,
run-04,repeat,31033,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.290813100000378,1,1,DagobertDuckDQN,evaluation,400,400,23,23,0,400,0.0,True,step_limit,85ed77d80a073f091db6c658469c404f2fa90619da4728c18c6439b110d25e34,16,191,6,187,0,0,0,0.2758502960205078,0.3401875495910643,0.9083747863769531,,,,,,,,,
run-04,repeat,31034,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.162896800000453,1,1,DagobertDuckDQN,evaluation,133,133,50,50,0,133,0.0,True,survived,57696b808d0d4531febbbb7be48fca43a2500ad2ea66e9298e0215a6369ca494,23,45,33,32,0,0,0,0.26416778564453125,0.35657882690429665,0.9398460388183594,,,,,,,,,
run-04,repeat,31035,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.272242999984883,1,1,DagobertDuckDQN,evaluation,124,124,50,50,0,124,0.0,True,survived,293ad7e6d3ede743ab803ad40d6dbd376333d03929f9c6c96e4591c272530ade,36,32,24,32,0,0,0,0.26607513427734375,0.3649234771728515,1.0578632354736328,,,,,,,,,
run-04,repeat,31036,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.2453705000225455,1,1,DagobertDuckDQN,evaluation,137,137,50,50,0,137,0.0,True,survived,af61c13ad286860bde349c244bf9300440943547018802bf7d8a9d88fdcbfc5b,29,33,43,32,0,0,0,0.26345252990722656,0.3343582153320309,0.9145736694335938,,,,,,,,,
run-04,repeat,31037,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.109958699991694,1,1,DagobertDuckDQN,evaluation,132,132,50,50,1,132,0.007575757575757576,True,survived,6d94ecc2e58a5ac9be212e1fb5d988fed9fa67bada811844e31ca5dd0d89a42e,37,28,37,30,0,0,0,0.27000904083251953,0.3564119338989256,0.9462833404541016,,,,,,,,,
run-04,repeat,31038,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.473679000017,1,1,DagobertDuckDQN,evaluation,123,123,50,50,0,123,0.0,True,survived,2510088c9c82a14e36757d6ac4ce31e1c45fa66c5bc48a0c0c625f74eb7b069c,39,36,25,23,0,0,0,0.347137451171875,0.5991458892822263,1.6264915466308594,,,,,,,,,
run-04,repeat,31039,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,5.377257099986309,1,1,DagobertDuckDQN,evaluation,400,400,38,38,0,400,0.0,True,step_limit,391a8aa3c8de5d3b9ef7143add3b7eb1bfb150fd8d26dcc419f37dc1d0fc7d08,12,188,26,174,0,0,0,0.263214111328125,0.37962198257446284,38.70654106140137,,,,,,,,,
run-04,repeat,31040,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.672579400008544,1,1,DagobertDuckDQN,evaluation,140,140,50,50,0,140,0.0,True,survived,d1fd9eba7b6458bb1b75663cf2f59c8ee000b753ae10220eeb6a74a2304283ab,32,27,42,39,0,0,0,0.2764463424682617,0.3510355949401855,0.9508132934570312,,,,,,,,,
run-05,primary,31001,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.129093900002772,1,1,DagobertDuckDQN,evaluation,123,123,50,50,0,123,0.0,True,survived,bf6232e4768e172e86628413d4edfb097ae8f5ea23688c7b2c32a7f82bcea91b,33,26,29,35,0,0,0,0.286102294921875,0.3862380981445312,0.9293556213378906,,,,,,,,,
run-05,primary,31002,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,3.9636273000214715,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,c82797bac1b374bbb10cc4ab996a632ab91473d3b325fe857899e35fc4317f40,36,31,29,33,0,0,0,0.2651214599609375,0.3130912780761718,0.9734630584716797,,,,,,,,,
run-05,primary,31003,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.2893685000017285,1,1,DagobertDuckDQN,evaluation,400,400,13,13,0,400,0.0,True,step_limit,f9e39a9cc358cb1d50411e4d1140c01677bbce152df2171d6229076d72317f27,8,192,10,190,0,0,0,0.27370452880859375,0.3616094589233397,0.9391307830810547,,,,,,,,,
run-05,primary,31004,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.771560199995292,1,1,DagobertDuckDQN,evaluation,400,400,45,45,1,400,0.0025,True,step_limit,80b35d90ff95642ba9a61e8496326ca985b58115b6c62dbd3df16837ade17e8c,32,164,33,171,0,0,0,0.2657175064086914,0.3352880477905273,0.9491443634033203,,,,,,,,,
run-05,primary,31005,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.469783899985487,1,1,DagobertDuckDQN,evaluation,132,132,50,50,0,132,0.0,True,survived,4828b41d6aad317df468a01f42776d7ab3bc59f1b963e4a553fb4bb94b6c68a2,28,31,28,45,0,0,0,0.26917457580566406,0.38666725158691395,0.9832382202148438,,,,,,,,,
run-05,primary,31006,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.499760100006824,1,1,DagobertDuckDQN,evaluation,400,400,42,42,0,400,0.0,True,step_limit,af12ea1ad4f5114fbb84ccd58d7330f7c0767f8a8013a093a3e52588caaf7aca,16,175,30,179,0,0,0,0.2713203430175781,0.3851056098937988,0.9453296661376953,,,,,,,,,
run-05,primary,31007,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.669819800008554,1,1,DagobertDuckDQN,evaluation,130,130,50,50,0,130,0.0,True,survived,f29bb697dd9f2d19915f4a28d6fc63690c673ec4f441dc43768b600d1be0fe66,37,32,31,30,0,0,0,0.2707242965698242,0.40738582611083984,0.9772777557373047,,,,,,,,,
run-05,primary,31008,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.964901700004702,1,1,DagobertDuckDQN,evaluation,400,400,24,24,0,400,0.0,True,step_limit,2ff3e23c20b7ce3b7c7c9215a9ba6c5b5d81b8f7987f3cf9e0dd302812855497,178,18,192,12,0,0,0,0.28717517852783203,0.4308819770812988,1.0454654693603516,,,,,,,,,
run-05,primary,31009,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.617421200004173,1,1,DagobertDuckDQN,evaluation,400,400,7,7,0,400,0.0,True,step_limit,48362f2e56d777043452d3cd35dec13e112e9aab5e15be19cfa8b3ed0c6e2a9a,191,2,205,2,0,0,0,0.29218196868896484,0.4658818244934082,0.9982585906982422,,,,,,,,,
run-05,primary,31010,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.453963100007968,1,1,DagobertDuckDQN,evaluation,400,400,46,46,0,400,0.0,True,step_limit,205e181c9fb9cb2544cba1b7e7e71c80d9d56866f10a3e869a3b51dc31547aea,172,24,174,30,0,0,0,0.2541542053222656,0.3497004508972164,0.9899139404296875,,,,,,,,,
run-05,primary,31011,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,6.981285799993202,1,1,DagobertDuckDQN,evaluation,400,400,49,49,278,400,0.695,True,step_limit,f32677becc0ef330cb15ff833d6e63f848f75d398408cb3e334934c7e5e4805b,20,30,28,322,0,0,0,0.2511739730834961,0.3278732299804687,68.99023056030273,,,,,,,,,
run-05,primary,31012,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.510004699986894,1,1,DagobertDuckDQN,evaluation,400,400,42,42,0,400,0.0,True,step_limit,32a1e69c41a3e74f24a4047fc2df428f42ec35c45361560f36240ffd07b4909e,20,178,30,172,0,0,0,0.25916099548339844,0.3459453582763672,1.0313987731933594,,,,,,,,,
run-05,primary,31013,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.469584000005852,1,1,DagobertDuckDQN,evaluation,400,400,38,38,0,400,0.0,True,step_limit,97a746bbc6a562cbdb43d6d2f9c2ea1e162e42eb099d2b202286cd30693c4af1,28,182,14,176,0,0,0,0.2560615539550781,0.34072399139404297,0.9293556213378906,,,,,,,,,
run-05,primary,31014,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.060098299989477,1,1,DagobertDuckDQN,evaluation,141,141,50,50,0,141,0.0,True,survived,cc1b0ef435ff710482fa2904cfc32ee8a7bc5b1574e0dcab0087796a972533a9,37,33,31,40,0,0,0,0.2624988555908203,0.3504753112792969,0.9377002716064453,,,,,,,,,
run-05,primary,31015,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.382513399992604,1,1,DagobertDuckDQN,evaluation,400,400,47,47,1,400,0.0025,True,step_limit,ea8c76519a019a683ea37894a3be741bbe7eb2ad9d528fbff99efde1b46c236a,28,175,25,172,0,0,0,0.2574920654296875,0.3507733345031738,0.9233951568603516,,,,,,,,,
run-05,primary,31016,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.366035799990641,1,1,DagobertDuckDQN,evaluation,400,400,49,49,252,400,0.63,True,step_limit,883940c01d80ff3bcc8852141ef91f60f0ad6888462945c64cbb3729e1f9a18f,40,28,39,293,0,0,0,0.2701282501220703,0.4017829895019526,0.9763240814208984,,,,,,,,,
run-05,primary,31017,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.468388400011463,1,1,DagobertDuckDQN,evaluation,400,400,18,18,0,400,0.0,True,step_limit,2b794135b9a3d29fa1e7cbc88500fe9189ef357b21ead4e966530221cf363f53,8,186,12,194,0,0,0,0.2689361572265625,0.36675930023193354,0.9500980377197266,,,,,,,,,
run-05,primary,31018,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.42462579999119,1,1,DagobertDuckDQN,evaluation,400,400,1,1,398,400,0.995,True,step_limit,44c88b36e1de3d69e0e03854f7084a39ca87506f10bee797683a4593acadef47,2,0,0,398,0,0,0,0.27751922607421875,0.37059783935546864,0.9570121765136719,,,,,,,,,
run-05,primary,31019,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.457300599984592,1,1,DagobertDuckDQN,evaluation,400,400,38,38,0,400,0.0,True,step_limit,29e108e24c1636025bef96e6f6763e09a90d14866d4b6b282e954867a1c5c26d,19,182,19,180,0,0,0,0.2646446228027344,0.38362741470336914,0.9303092956542969,,,,,,,,,
run-05,primary,31020,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.460028500005137,1,1,DagobertDuckDQN,evaluation,400,400,0,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,0.28228759765625,0.37267208099365234,0.9646415710449219,,,,,,,,,
run-05,primary,31021,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.423057100008009,1,1,DagobertDuckDQN,evaluation,400,400,39,39,0,400,0.0,True,step_limit,3829233ee50480c27ea26ae3b724c1c2d2490a8791366b8770b9b05d35ff705f,28,184,14,174,0,0,0,0.2562999725341797,0.3268718719482422,0.9274482727050781,,,,,,,,,
run-05,primary,31022,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.552649499994004,1,1,DagobertDuckDQN,evaluation,400,400,14,14,0,400,0.0,True,step_limit,a4602185c4c3fff8ca59282466b4be2600d61e08ad3c1dfbf54645c254ae43ac,2,192,16,190,0,0,0,0.31173229217529297,0.4475235939025879,1.06048583984375,,,,,,,,,
run-05,primary,31023,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.888467099983245,1,1,DagobertDuckDQN,evaluation,400,400,13,13,0,400,0.0,True,step_limit,3c3f5e98ea3d65a1c2c343495c8a379264459fb333fded0f943d19bcfe8a8c22,1,195,11,193,0,0,0,0.2982616424560547,0.4120588302612304,1.0077953338623047,,,,,,,,,
run-05,primary,31024,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,5.0961135999823455,1,1,DagobertDuckDQN,evaluation,400,400,6,6,382,400,0.955,True,step_limit,ab03d64412625a27098784cdd1047f351ce94c5eaef5e858740328393247fe8e,1,3,11,385,0,0,0,0.35703182220458984,0.719201564788818,1.1782646179199219,,,,,,,,,
run-05,primary,31025,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,7.04615329997614,1,1,DagobertDuckDQN,evaluation,400,400,28,28,0,400,0.0,True,step_limit,98177d0d35bea08449e345756c686f68feb9f34cbb16c375e6fad7e44fe92967,190,16,184,10,0,0,0,0.27239322662353516,0.5280017852783195,55.07087707519531,,,,,,,,,
run-05,primary,31026,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,5.251759000006132,1,1,DagobertDuckDQN,evaluation,123,123,50,50,0,123,0.0,True,survived,5c4d3b94efca0f1e2ef4628a23c67a8885b9afc72f9a03b3761da2fcf377c3fb,24,28,32,39,0,0,0,0.2791881561279297,0.416874885559082,1.1315345764160156,,,,,,,,,
run-05,primary,31027,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.58970079998835,1,1,DagobertDuckDQN,evaluation,400,400,38,38,0,400,0.0,True,step_limit,a436deb4684d5d4c8c6658c7b42633bdd3742a455d3422a605cf3c0d6191409c,170,21,184,25,0,0,0,0.2689361572265625,0.4252195358276364,1.0333061218261719,,,,,,,,,
run-05,primary,31028,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.427255100017646,1,1,DagobertDuckDQN,evaluation,400,400,19,19,0,400,0.0,True,step_limit,457dacd912bff84ce5eeeb3fe231eb4ca3ed1c6c74ee4a7d8c34b4f9effcdc61,11,190,7,192,0,0,0,0.2677440643310547,0.3397583961486814,0.9174346923828125,,,,,,,,,
run-05,primary,31029,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.5779315999825485,1,1,DagobertDuckDQN,evaluation,400,400,3,3,0,400,0.0,True,step_limit,3c856a351afcaad8847f65527636020f7991bd7b2241a6668898065d53749d08,2,2,2,2,392,0,0,0.29838085174560547,0.4256248474121085,1.3129711151123047,,,,,,,,,
run-05,primary,31030,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.35299970000051,1,1,DagobertDuckDQN,evaluation,400,400,17,17,368,400,0.92,True,step_limit,1750e180b6e7831cec434aa198a0c77d707dc9544f9d483b55f2b56548d251e8,11,0,7,382,0,0,0,0.2745389938354492,0.3899574279785155,0.9374618530273438,,,,,,,,,
run-05,primary,31031,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.349770799977705,1,1,DagobertDuckDQN,evaluation,400,400,33,33,0,400,0.0,True,step_limit,d765fffff2951bd3901d9cc3335f3dbb8600e72d4c32adbc5cdb8e441cd616f6,179,22,187,12,0,0,0,0.2694129943847656,0.3851175308227534,1.0461807250976562,,,,,,,,,
run-05,primary,31032,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.294635199999902,1,1,DagobertDuckDQN,evaluation,400,400,43,43,0,400,0.0,True,step_limit,24e33054acd367632cc8b7cfb7327416e15d6aebb5f3cca57d95df610906d9a9,24,170,26,180,0,0,0,0.2658367156982422,0.33926963806152344,1.0521411895751953,,,,,,,,,
run-05,primary,31033,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.359188700007508,1,1,DagobertDuckDQN,evaluation,400,400,23,23,0,400,0.0,True,step_limit,85ed77d80a073f091db6c658469c404f2fa90619da4728c18c6439b110d25e34,16,191,6,187,0,0,0,0.2671480178833008,0.3478288650512693,0.9446144104003906,,,,,,,,,
run-05,primary,31034,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.42371160001494,1,1,DagobertDuckDQN,evaluation,400,400,32,32,0,400,0.0,True,step_limit,c93789016b13c7b64bdf74b8fa1bd97387fac4d580dc90666ae6f5d84be0d889,8,193,16,183,0,0,0,0.2772808074951172,0.40422677993774403,1.0159015655517578,,,,,,,,,
run-05,primary,31035,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.5551330000162125,1,1,DagobertDuckDQN,evaluation,400,400,41,41,0,400,0.0,True,step_limit,39f3d8e5ec27b1c1b3dc9cbee3e18e83cad9afcb5e1c6ba9b0711cc1273b04a2,24,181,22,173,0,0,0,0.2669095993041992,0.3579020500183103,1.237630844116211,,,,,,,,,
run-05,primary,31036,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.985705800005235,1,1,DagobertDuckDQN,evaluation,400,400,49,49,0,400,0.0,True,step_limit,a3fef39a23d3729fe84dbc2210a9c6912c6cf15f23add3d248e044d13e7ea57a,29,32,29,32,278,0,0,0.2675056457519531,0.4078388214111327,36.106109619140625,,,,,,,,,
