schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,useful_bombs,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations,total_state_visits,evaluation_decisions,evaluation_unseen_decisions,mean_visits_per_state,singleton_state_fraction,evaluation_unseen_state_rate,cell,model,scenario,world_seed,agent_seed,suite,collection_fraction
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,45,45,50,0,0,4,,0,0,400,0.0,True,step_limit,315cf799ea7d5b2decf8c1c3e5e7e7bddaa325f35186c01f8c854e43e2312237,28,174,28,165,1,4,0,2.8700828552246094,4.795825481414789,7.5836181640625,,,,,,,,,,,,,,,,C,r3,coin-heaven,325015,425015,coin-heaven-repeat,0.9
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,14,14,50,0,0,2,,0,0,400,0.0,True,step_limit,233582c8a3afaeaed87a510433ce20c0ba64c2f58cff16ea277dec8f61a899ab,7,15,7,3,366,2,0,2.6067495346069336,3.433036804199217,5.407810211181641,,,,,,,,,,,,,,,,C,r3,coin-heaven,325016,425016,coin-heaven-repeat,0.28
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,3,3,50,0,0,0,,0,0,400,0.0,True,step_limit,34e746afc78468e93009faa5b0a2edf405c2963b64c3245bcf4cfed047a4f31f,2,3,0,0,395,0,0,2.796769142150879,3.5266637802123997,4.698276519775391,,,,,,,,,,,,,,,,C,r3,coin-heaven,325017,425017,coin-heaven-repeat,0.06
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,13,13,50,0,0,2,,0,0,400,0.0,True,step_limit,5f364470e731da33324c40fe430dbe1bb1cc42c295a048fd814634bd94c683c9,5,10,9,3,371,2,0,3.5489797592163086,4.506945610046385,7.241725921630859,,,,,,,,,,,,,,,,C,r3,coin-heaven,325018,425018,coin-heaven-repeat,0.26
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,19,19,50,0,0,1,,0,0,400,0.0,True,step_limit,e3de77d947ed9f5131d16a5ff96eacedb27bd4bb244469632ecc700a4b5349f7,6,6,10,13,364,1,0,3.7827491760253906,4.918229579925533,6.743669509887695,,,,,,,,,,,,,,,,C,r3,coin-heaven,325019,425019,coin-heaven-repeat,0.38
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,41,41,50,0,0,7,,0,0,400,0.0,True,step_limit,ae360013b45f26eaee73dafc41a464a33d5d1e74bf09df452ab320c06bee57f6,41,26,27,13,286,7,0,1.7775297164916992,5.2373290061950675,6.960391998291016,,,,,,,,,,,,,,,,C,r3,coin-heaven,325020,425020,coin-heaven-repeat,0.82
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,128,128,50,50,50,0,0,5,,0,0,128,0.0,True,survived,56c840f6e73fbbaeba024c715806f084dca0ecd9c87dfc6a12f12884b903482c,35,30,26,30,2,5,0,3.4203529357910156,5.899846553802489,7.074832916259766,,,,,,,,,,,,,,,,C,r3,coin-heaven,325021,425021,coin-heaven-repeat,1.0
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,48,48,50,0,0,7,,0,0,400,0.0,True,step_limit,a270a5879ef43d196bbf3941c37afff7a59fdc21b734fc9567972fbf6073c713,175,15,176,27,0,7,0,2.5243759155273438,4.810476303100584,7.340908050537109,,,,,,,,,,,,,,,,C,r3,coin-heaven,325022,425022,coin-heaven-repeat,0.96
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,37,37,50,0,0,5,,0,0,400,0.0,True,step_limit,fd96d2259ad77d125d54ac79f7e5e2055bd095d24c28f9c63547f02d609ebf7c,175,29,175,15,1,5,0,1.6959905624389648,4.938602447509766,6.525754928588867,,,,,,,,,,,,,,,,C,r3,coin-heaven,325023,425023,coin-heaven-repeat,0.74
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,30,30,50,0,0,1,,0,0,400,0.0,True,step_limit,b646f11a8eb402dc26306559947132ff218c3188aebc38837efa242a1a72504e,22,20,8,13,336,1,0,2.353072166442871,3.8649797439575138,5.955934524536133,,,,,,,,,,,,,,,,C,r3,coin-heaven,325024,425024,coin-heaven-repeat,0.6
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,19,19,50,0,0,0,,0,0,400,0.0,True,step_limit,96dd5e6d9ee9bfbb71732a4de4ae0f760c73ddd32c226a0c67fd342d530a3d2a,8,4,12,11,365,0,0,3.5260915756225586,4.361915588378903,7.105112075805664,,,,,,,,,,,,,,,,C,r3,coin-heaven,325025,425025,coin-heaven-repeat,0.38
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,2,2,50,0,0,0,,0,0,400,0.0,True,step_limit,482b24a0cc66d3ebc7e0038d6da7fdc0183bb0b98eabbda78598a34bbefc9a4f,0,0,0,7,393,0,0,2.321958541870117,2.896440029144285,3.594636917114258,,,,,,,,,,,,,,,,C,r3,coin-heaven,325026,425026,coin-heaven-repeat,0.04
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,4,4,50,0,0,1,,0,0,400,0.0,True,step_limit,f2855a1b6134700d3603145605e0fd5e0edf15315f2e3e55794ee61b2fd7cc28,5,196,5,193,0,1,0,2.663135528564453,3.4594297409057617,4.655599594116211,,,,,,,,,,,,,,,,C,r3,coin-heaven,325027,425027,coin-heaven-repeat,0.08
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,46,46,50,0,0,6,,0,0,400,0.0,True,step_limit,87ec6f449a148d76592682aefa39bac37db1f60903be56a2dfeeaee65d6b1009,35,28,35,26,270,6,0,2.6865005493164062,5.044078826904293,7.573127746582031,,,,,,,,,,,,,,,,C,r3,coin-heaven,325028,425028,coin-heaven-repeat,0.92
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,41,41,50,0,0,2,,0,0,400,0.0,True,step_limit,431b57631b2118e43469eadfe32fceb75df303ee50e4e98197feeceae63afee5,179,15,179,25,0,2,0,3.141045570373535,5.216467380523681,9.199857711791992,,,,,,,,,,,,,,,,C,r3,coin-heaven,325029,425029,coin-heaven-repeat,0.82
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,49,49,50,0,0,7,,0,0,400,0.0,True,step_limit,0d97a9bc11c95dbe89800218f066b484507c74773f00162a552610b1b2b37f25,172,35,159,23,4,7,0,2.5409460067749023,5.108332633972165,6.968498229980469,,,,,,,,,,,,,,,,C,r3,coin-heaven,325030,425030,coin-heaven-repeat,0.98
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,2,2,50,0,0,0,,0,0,400,0.0,True,step_limit,5f933beaf0c89e7ae69a959d47bd5ad29ca4a165160f72fd0f9ef63fa9b5c8a0,0,1,2,0,397,0,0,2.422928810119629,3.846168518066406,23.662805557250977,,,,,,,,,,,,,,,,C,r3,coin-heaven,325031,425031,coin-heaven-repeat,0.04
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,28,28,50,0,0,2,,0,0,400,0.0,True,step_limit,42fd39502e9134523281214a77974f1307f5ef93fc1cd6aaeaf3e6e7d653f39f,24,14,10,21,329,2,0,2.4706125259399414,4.967927932739256,7.595300674438477,,,,,,,,,,,,,,,,C,r3,coin-heaven,325032,425032,coin-heaven-repeat,0.56
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,708a40220e94daf4e63133f835066e65f92bb54cb36b121e8746efd128528fbe,0,0,0,1,399,0,0,1.7740726470947266,2.5388479232788077,4.287958145141602,,,,,,,,,,,,,,,,C,r3,coin-heaven,325033,425033,coin-heaven-repeat,0.02
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,27,27,50,0,0,2,,0,0,400,0.0,True,step_limit,7aa858c129178eb23ef8ec5467d22a51fbfc7187de7b9d51410d6ad932cdbfa1,19,13,7,18,341,2,0,3.4172534942626953,5.037665367126464,7.877826690673828,,,,,,,,,,,,,,,,C,r3,coin-heaven,325034,425034,coin-heaven-repeat,0.54
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,38,38,50,0,0,7,,0,0,400,0.0,True,step_limit,09c371a5ca19ab49ac3d64f345da0db4aa6b61bb96699c08735c6540386242fd,21,180,21,170,1,7,0,2.850055694580078,4.069769382476806,7.053136825561523,,,,,,,,,,,,,,,,C,r3,coin-heaven,325035,425035,coin-heaven-repeat,0.76
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,139,139,50,50,50,0,0,7,,0,0,139,0.0,True,survived,3b73712bdf3f098fac0703916e6a79a2cde1275e745b0d16ff7b34ec70a5e16b,38,38,30,24,2,7,0,3.206491470336914,6.240057945251464,7.858753204345703,,,,,,,,,,,,,,,,C,r3,coin-heaven,325036,425036,coin-heaven-repeat,1.0
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,23,23,50,0,0,5,,0,0,400,0.0,True,step_limit,8456b6217dbfa7ed5772e594d84f3b9be542d5e3357d1c5367a17ab5ba456db8,23,16,9,14,333,5,0,2.699136734008789,4.306805133819572,7.3719024658203125,,,,,,,,,,,,,,,,C,r3,coin-heaven,325037,425037,coin-heaven-repeat,0.46
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,14,14,50,0,0,3,,0,0,400,0.0,True,step_limit,29eab1c33ceccb517ca11aa49583ea7cb71d69c7408fb1cc6bbf1953f079d244,15,5,15,18,344,3,0,1.7671585083007812,3.474318981170635,5.937099456787109,,,,,,,,,,,,,,,,C,r3,coin-heaven,325038,425038,coin-heaven-repeat,0.28
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,17,17,50,0,0,0,,0,0,400,0.0,True,step_limit,3fda2c057ed1f08c607cefdc5a85c8975a6432c59a72af4216aec2035786175b,15,2,1,15,367,0,0,1.7609596252441406,3.1015515327453596,6.827116012573242,,,,,,,,,,,,,,,,C,r3,coin-heaven,325039,425039,coin-heaven-repeat,0.34
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,28,28,50,0,0,3,,0,0,400,0.0,True,step_limit,cfda25b0086f9fdd305f81e1d2c283f893fb4734dcf9e866d205bb9a44f012e5,11,19,19,6,342,3,0,2.8055906295776367,4.742050170898426,6.6661834716796875,,,,,,,,,,,,,,,,C,r3,coin-heaven,325040,425040,coin-heaven-repeat,0.56
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,1,1,50,2,5,2,,0,0,400,0.0,True,step_limit,5af45b890b9ba0e966708c21b3ef5c9b7c4f59aa6ab15f135df0bd11bcefff2f,3,194,3,193,5,2,0,0.7448196411132812,0.9241342544555662,1.7960071563720703,,,,,,,,,,,,,,,,C,r3,loot-crate,326001,426001,loot-crate-primary,0.02
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,23,23,50,23,57,30,,0,0,400,0.0,True,step_limit,dbc89bf49495e175ad5c0ef22d93f0a0687d8f5be5455e71701026aace3da7d0,131,51,126,37,25,30,0,1.949906349182129,3.0184864997863765,4.651546478271484,,,,,,,,,,,,,,,,C,r3,loot-crate,326002,426002,loot-crate-primary,0.46
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,5,5,50,10,22,8,,0,0,400,0.0,True,step_limit,60ed5e539f3642efd049bb5b7dbf09351589c0ea6a05d777df3dd94e1bc30304,186,11,176,11,8,8,0,1.383662223815918,1.8924951553344722,2.663850784301758,,,,,,,,,,,,,,,,C,r3,loot-crate,326003,426003,loot-crate-primary,0.1
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,36,36,50,38,78,35,,0,0,400,0.0,True,step_limit,720dfe3c7cec595865a894e6fc359ce1b0d48fc51f7bca21339ec60cb2d32fda,111,50,117,56,31,35,0,1.3995170593261719,3.1713962554931636,5.110025405883789,,,,,,,,,,,,,,,,C,r3,loot-crate,326004,426004,loot-crate-primary,0.72
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,11,11,50,12,28,14,,0,0,400,0.0,True,step_limit,6a6c9b5be0cb33f85b4ef06481d693326c4597f223226530bbba9c40c85e50f0,165,18,161,30,12,14,0,1.5406608581542969,1.9684433937072747,2.973794937133789,,,,,,,,,,,,,,,,C,r3,loot-crate,326005,426005,loot-crate-primary,0.22
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,1,1,50,3,9,5,,0,0,400,0.0,True,step_limit,af1028e0a5a170e14c5987dbd343e0d36147b1de1e62faa80a45b70a67d0bbb2,5,185,5,188,12,5,0,0.8804798126220703,1.203954219818115,1.9497871398925781,,,,,,,,,,,,,,,,C,r3,loot-crate,326006,426006,loot-crate-primary,0.02
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,3,3,50,5,10,3,,0,0,400,0.0,True,step_limit,d867ff86e8ae37d2a5e41a30cf6a8d0140d4ae1f7cf49e8691dea6c15d2996bc,188,5,190,9,5,3,0,0.8904933929443359,1.1955857276916502,1.8291473388671875,,,,,,,,,,,,,,,,C,r3,loot-crate,326007,426007,loot-crate-primary,0.06
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,10,10,50,16,36,11,,0,0,400,0.0,True,step_limit,df0b6ad8be0fa3575aa0ea2aca63c614e6f82f081e33936f34ddbbd74135b299,15,166,25,166,17,11,0,1.2351274490356445,2.0428538322448726,2.981901168823242,,,,,,,,,,,,,,,,C,r3,loot-crate,326008,426008,loot-crate-primary,0.2
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,17,17,50,19,55,24,,0,0,400,0.0,True,step_limit,ae0d52ad0a4dc1c18265aee315081c15feb261b1e00a499aa4667bc59d723299,132,33,141,39,31,24,0,1.2614727020263672,2.5422692298889156,4.71806526184082,,,,,,,,,,,,,,,,C,r3,loot-crate,326009,426009,loot-crate-primary,0.34
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,3,3,50,5,19,7,,0,0,400,0.0,True,step_limit,08a97b5b9fc0dff69f42cd744cd58d54103cf003859cf36c0557bcfb07bf5a09,11,177,19,176,10,7,0,0.9669065475463867,1.4719486236572263,3.8001537322998047,,,,,,,,,,,,,,,,C,r3,loot-crate,326010,426010,loot-crate-primary,0.06
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,13,13,50,15,35,15,,0,0,400,0.0,True,step_limit,c32e7446117eda1b157bc2fb78bf7665ce47c212bfe5913246d7326ed7a311ca,39,17,25,19,285,15,0,1.7195940017700195,2.4811625480651855,3.5195350646972656,,,,,,,,,,,,,,,,C,r3,loot-crate,326011,426011,loot-crate-primary,0.26
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,7,7,50,9,19,7,,0,0,400,0.0,True,step_limit,cd9d100837db37a04b80c620bb7bc448b905f24210d7ce81b06d5c6a4d93b25a,10,176,16,179,12,7,0,0.9633302688598633,1.4272928237915037,2.9020309448242188,,,,,,,,,,,,,,,,C,r3,loot-crate,326012,426012,loot-crate-primary,0.14
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,1,1,50,4,7,2,,0,0,400,0.0,True,step_limit,a298a370430029e61213c9425af8d498bd0c78f9a7a76bdfcf49ee30d128d9d2,2,196,2,194,4,2,0,0.7359981536865234,0.8981466293334961,1.989126205444336,,,,,,,,,,,,,,,,C,r3,loot-crate,326013,426013,loot-crate-primary,0.02
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,2,2,50,5,17,6,,0,0,400,0.0,True,step_limit,510df7a5d6935a232a4aec7cd8f9a0e179b5f8c71e057a9e876e9b3aa97fc616,186,7,190,7,4,6,0,1.476287841796875,2.205657958984375,7.416963577270508,,,,,,,,,,,,,,,,C,r3,loot-crate,326014,426014,loot-crate-primary,0.04
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,19,19,50,22,51,15,,0,0,400,0.0,True,step_limit,a33808fffc293376bf54fbc36826e3d30d327f56e07806ef1a49f8319dc91e1f,166,22,155,26,16,15,0,2.090573310852051,2.897083759307858,4.080533981323242,,,,,,,,,,,,,,,,C,r3,loot-crate,326015,426015,loot-crate-primary,0.38
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,17,17,50,20,58,24,,0,0,400,0.0,True,step_limit,e2fbb7a21f6942dd911d701f0166bcf015e57ee60efe79ed94b4b1e5ba1f348d,39,134,29,147,27,24,0,1.168966293334961,2.175819873809813,4.061460494995117,,,,,,,,,,,,,,,,C,r3,loot-crate,326016,426016,loot-crate-primary,0.34
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,14,14,50,19,36,55,,0,0,400,0.0,True,step_limit,8586098251883ebf9c1fe3114d806cfb89236637c76bfe873ae617f76e2d5bc4,48,94,44,91,68,55,0,1.682877540588379,4.012858867645264,5.632877349853516,,,,,,,,,,,,,,,,C,r3,loot-crate,326017,426017,loot-crate-primary,0.28
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,29,29,50,31,85,37,,0,0,400,0.0,True,step_limit,e9e8d865b68ddfb9297c7c147331a1adb0f8230548ee71f9fc9bb617d3008f41,86,57,94,69,57,37,0,1.6814470291137695,3.255069255828854,4.693031311035156,,,,,,,,,,,,,,,,C,r3,loot-crate,326018,426018,loot-crate-primary,0.58
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,36,36,50,36,97,45,,0,0,400,0.0,True,step_limit,91f713df6cae771475769ebe42ae7f110fe9f6760db40318aa6fd4f559d5ea73,70,73,66,79,67,45,0,1.7046928405761719,3.893148899078368,5.969524383544922,,,,,,,,,,,,,,,,C,r3,loot-crate,326019,426019,loot-crate-primary,0.72
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,44,44,50,44,112,49,,0,0,400,0.0,True,step_limit,544887e7a96f45ba5489fcc52816818b321987a9851c4f2adac676317c7b9649,77,79,75,76,44,49,0,1.3782978057861328,3.6314010620117156,6.175041198730469,,,,,,,,,,,,,,,,C,r3,loot-crate,326020,426020,loot-crate-primary,0.88
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,15,15,50,16,43,18,,0,0,400,0.0,True,step_limit,337d3eacad1b0e4ad7bcab370746ae5e9111aef11016416332d873d1999434ac,31,157,25,146,23,18,0,1.2375116348266602,2.872860431671135,4.303932189941406,,,,,,,,,,,,,,,,C,r3,loot-crate,326021,426021,loot-crate-primary,0.3
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,19,19,50,20,46,20,,0,0,400,0.0,True,step_limit,09cae4f27e4515bf1039809cb802a21760d7c4fb780a11469d81594280570bde,146,41,140,33,20,20,0,1.1489391326904297,2.260076999664306,4.1561126708984375,,,,,,,,,,,,,,,,C,r3,loot-crate,326022,426022,loot-crate-primary,0.38
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,14,14,50,15,34,17,,0,0,400,0.0,True,step_limit,e7f791dd363d14310ba0b4dfdeea77ec7afeb04cb2a36b3159fbe7b4543bc009,151,40,140,28,24,17,0,0.9239912033081055,1.5488147735595703,2.7468204498291016,,,,,,,,,,,,,,,,C,r3,loot-crate,326023,426023,loot-crate-primary,0.28
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,12,12,50,14,37,12,,0,0,400,0.0,True,step_limit,30c567e0aa75c56060e9408eae47dae8680ac6441301c4ee955f683cf9cd2e33,163,16,171,22,16,12,0,1.3443231582641602,1.8959522247314449,3.293275833129883,,,,,,,,,,,,,,,,C,r3,loot-crate,326024,426024,loot-crate-primary,0.24
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,2,2,50,3,12,4,,0,0,400,0.0,True,step_limit,2aefdec9f76a37d29e21d8535737cf99299aed4166fbff65851bfa3e18c09602,5,6,2,10,373,4,0,0.9845495223999023,1.318240165710449,6.147146224975586,,,,,,,,,,,,,,,,C,r3,loot-crate,326025,426025,loot-crate-primary,0.04
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,109,109,14,14,50,15,39,11,,1,0,109,0.0,False,killed,0b387fec8a289ed3f14efe340f8b915e7567747c9145b26d897e4bdde6106b60,23,21,29,17,8,11,0,0.9367465972900391,2.0018100738525386,3.833293914794922,,,,,,,,,,,,,,,,C,r3,loot-crate,326026,426026,loot-crate-primary,0.28
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,31,31,0,0,50,4,8,4,,1,0,31,0.0,False,killed,94a2c30ebe6206827e22c414292618d75e71146976c7138fed61d89879880c99,8,3,6,3,7,4,0,0.5521774291992188,1.219034194946289,1.2848377227783203,,,,,,,,,,,,,,,,C,r3,loot-crate,326027,426027,loot-crate-primary,0.0
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,14,14,50,16,40,14,,0,0,400,0.0,True,step_limit,7ac06bd07412b9e9cc553f48444b9799c7b0a26eab98f0a338da8d4a11dec67e,161,31,151,29,14,14,0,1.4276504516601562,2.37355232238769,4.094839096069336,,,,,,,,,,,,,,,,C,r3,loot-crate,326028,426028,loot-crate-primary,0.28
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,6,6,50,11,21,10,,0,0,400,0.0,True,step_limit,d69f40d3eb60ea07527149cc1015be19a9a44ee78cd0613cbbd8827bc4fb1d8e,177,15,172,13,13,10,0,1.6366243362426758,2.1446943283081055,4.790544509887695,,,,,,,,,,,,,,,,C,r3,loot-crate,326029,426029,loot-crate-primary,0.12
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,6,6,50,15,23,6,,0,0,400,0.0,True,step_limit,07c9e672ce96ba3ae4d66e2e8d5a7b5dbcb359f64af43f04da43fb454c3f27e0,187,8,186,6,7,6,0,1.3959407806396484,1.9293308258056636,3.329753875732422,,,,,,,,,,,,,,,,C,r3,loot-crate,326030,426030,loot-crate-primary,0.12
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,4,4,50,6,14,6,,0,0,400,0.0,True,step_limit,b9960e686ac8970e2b50c849d150603c7cfd739662a1ad18a16a9baf61477654,188,8,185,4,9,6,0,1.2354850769042969,1.6815185546874996,2.4306774139404297,,,,,,,,,,,,,,,,C,r3,loot-crate,326031,426031,loot-crate-primary,0.08
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,11,11,50,16,50,22,,0,0,400,0.0,True,step_limit,e3b7c7ed9706d327b7635547c98e9cdf03081bd32c7069c94a9db8eeffaab26c,138,35,133,43,29,22,0,2.2559165954589844,3.3201336860656734,5.033969879150391,,,,,,,,,,,,,,,,C,r3,loot-crate,326032,426032,loot-crate-primary,0.22
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,18,18,50,18,37,17,,0,0,400,0.0,True,step_limit,9d645fd42154e6cc8a0422b22e4acf7080b4fe765f56fec535e811b571ed9d9a,155,20,168,18,22,17,0,1.9818544387817383,2.6841521263122545,4.730224609375,,,,,,,,,,,,,,,,C,r3,loot-crate,326033,426033,loot-crate-primary,0.36
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,4,4,50,6,25,7,,0,0,400,0.0,True,step_limit,dec18d217db13a42c10ba756d11ecf881e970d5e2bb562cba1911995686926c7,179,12,177,18,7,7,0,1.7092227935791016,2.87168025970459,5.200386047363281,,,,,,,,,,,,,,,,C,r3,loot-crate,326034,426034,loot-crate-primary,0.08
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,3,3,50,4,14,7,,0,0,400,0.0,True,step_limit,8742e98c8d5fba682357ace5c1205ec4379f2fc03d9eb5f838693f1666426623,181,14,177,14,7,7,0,1.0807514190673828,1.4738440513610835,3.719329833984375,,,,,,,,,,,,,,,,C,r3,loot-crate,326035,426035,loot-crate-primary,0.06
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,2,2,50,4,7,3,,0,0,400,0.0,True,step_limit,0de638ebfe2950c68ad953284c0b9c746bd94bca423102c0479b74047c0ca54e,4,195,2,191,5,3,0,1.058340072631836,1.2979388236999507,1.5811920166015625,,,,,,,,,,,,,,,,C,r3,loot-crate,326036,426036,loot-crate-primary,0.04
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,7,7,50,10,25,10,,0,0,400,0.0,True,step_limit,aa7972192b7bb0e474488dc05dbc029bd111b1b437a0ac349ed5fcf433e9300b,179,13,172,9,17,10,0,1.878976821899414,2.5388002395629865,3.8421154022216797,,,,,,,,,,,,,,,,C,r3,loot-crate,326037,426037,loot-crate-primary,0.14
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,4,4,50,9,16,6,,0,0,400,0.0,True,step_limit,ee448ad9434eb514039ad0d8715ca7b5c797147edac00484059b8da49d8fa925,181,8,187,8,10,6,0,0.9391307830810547,1.3035297393798826,1.9397735595703125,,,,,,,,,,,,,,,,C,r3,loot-crate,326038,426038,loot-crate-primary,0.08
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,4,4,50,7,13,4,,0,0,400,0.0,True,step_limit,3fe2a2de5e0e3c16b7c84f9495e9489f62e3f9e83c3a12292143e61ab136ee88,7,6,6,6,371,4,0,1.1587142944335938,1.434826850891113,3.2529830932617188,,,,,,,,,,,,,,,,C,r3,loot-crate,326039,426039,loot-crate-primary,0.08
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,10,10,50,13,26,7,,0,0,400,0.0,True,step_limit,34dee15a17b98ba58b87bab9f4619a3a6eb7df350b11b2a688f90dcc3ac94a70,183,10,179,16,5,7,0,1.6988515853881836,3.1150698661804186,5.466938018798828,,,,,,,,,,,,,,,,C,r3,loot-crate,326040,426040,loot-crate-primary,0.2
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,1,1,50,2,5,2,,0,0,400,0.0,True,step_limit,5af45b890b9ba0e966708c21b3ef5c9b7c4f59aa6ab15f135df0bd11bcefff2f,3,194,3,193,5,2,0,0.7556676864624023,1.0005116462707515,2.1889209747314453,,,,,,,,,,,,,,,,C,r3,loot-crate,326001,426001,loot-crate-repeat,0.02
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,23,23,50,23,57,30,,0,0,400,0.0,True,step_limit,dbc89bf49495e175ad5c0ef22d93f0a0687d8f5be5455e71701026aace3da7d0,131,51,126,37,25,30,0,1.9756555557250977,2.9862761497497554,5.7926177978515625,,,,,,,,,,,,,,,,C,r3,loot-crate,326002,426002,loot-crate-repeat,0.46
1,1,_run_plan_e8ab8175dc_e49d63b2a8,evaluation,400,400,5,5,50,10,22,8,,0,0,400,0.0,True,step_limit,60ed5e539f3642efd049bb5b7dbf09351589c0ea6a05d777df3dd94e1bc30304,186,11,176,11,8,8,0,1.3759136199951172,1.8066406249999991,2.897977828979492,,,,,,,,,,,,,,,,C,r3,loot-crate,326003,426003,loot-crate-repeat,0.1
