treatment,replica,scenario,world_seed,agent_seed,collection_fraction,opponents_eliminated,self_kills,score,invalid_actions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match
control,r3,loot-crate,210519,310519,0.4,0,0,20,10,0.3383636474609372,0.8459091186523438,c1d5ac945da7f2c4f6cb72b17bf1cb51cbd852b5e578e2096d83a52d2156a733,True
control,r3,loot-crate,210520,310520,0.06,0,0,3,2,0.3373622894287107,0.9529590606689453,353a4c1be54bf620ed6f77aa9cd9c4dba5e0f798cdb55e2e9f95eb00eaa1cbc2,True
control,r4,peaceful,210101,310101,0.0,0,0,0,0,0.5854606628417957,1.9657611846923828,f9b14bd62615fd619f8ae3e2833bde1c9c16aa57e09a4c9060a9f3f15cf36308,True
control,r4,peaceful,210102,310102,0.1111111111111111,0,0,1,47,0.9709596633911116,2.4771690368652344,4c5ff56d59bd60523f74ab2faa30d56a60749102003ad3728e5160ae0ebdc77c,True
control,r4,peaceful,210103,310103,0.0,0,0,0,0,1.3924121856689404,9.0179443359375,28da7d47ee26157dcddb7fe700b02e156a0fd11a913c167a65cb38a00c974986,True
control,r4,peaceful,210104,310104,0.0,0,0,0,0,0.5934834480285642,2.099275588989258,63473700a796a66116d941c142553ecaab4aa4c2b4d468a94c45a44a49a73a22,True
control,r4,peaceful,210105,310105,0.4444444444444444,0,0,4,6,1.0099649429321282,2.1288394927978516,6160ceba155bf75e076b2f3dc4e9895877ace15b8d285ce80414b132a89b13ec,True
control,r4,peaceful,210106,310106,0.0,0,0,0,0,0.5869984626770013,2.048969268798828,91de2fc18a9b3285d88d2e97d406b94c70b5c773241531e20a72ebe37664a15c,True
control,r4,peaceful,210107,310107,0.0,0,0,0,0,0.7536053657531734,1.2972354888916016,c0ce068d1457461966db7e45d675496f3f2f338fa2fc148c17f46e80fc759ec5,True
control,r4,peaceful,210108,310108,0.2222222222222222,0,0,2,1,1.2573003768920896,3.299713134765625,da98563a80141166a099c2c3d397a8e6419ce5859eb656b158d8be0fc3529477,True
control,r4,peaceful,210109,310109,0.1111111111111111,0,0,1,0,0.8400440216064452,1.5001296997070312,7a91d96f5489e8e03bd0a6bfa4c6e159390c6f4b27998d1e92a3a34dfffe1cb3,True
control,r4,peaceful,210110,310110,0.0,0,0,0,1,1.3051390647888175,3.5457611083984375,058cef56e9c469309a7d424795b8592b5fd933ffc13021169e591842166c4169,True
control,r4,peaceful,210111,310111,0.1111111111111111,0,0,1,0,0.8948206901550286,2.9959678649902344,b456992dcdbbd0fdaba12ef52fe2428ac9d148edee108b053f55215f8cb08ddc,True
control,r4,peaceful,210112,310112,0.0,0,0,0,0,0.6380081176757812,1.1088848114013672,82c4b85144a8ca0a9b0f0ae8e3b6d67cc3e207dabcb7288ac3e8338158bc41e6,True
control,r4,peaceful,210113,310113,0.0,0,0,0,0,0.5503296852111814,1.4252662658691406,82c4b85144a8ca0a9b0f0ae8e3b6d67cc3e207dabcb7288ac3e8338158bc41e6,True
control,r4,peaceful,210114,310114,0.4444444444444444,1,1,9,8,0.7003545761108395,1.1856555938720703,3dcd5578abb9326080661e90ca1c3ea3b0d7e924b441f0983a82cc9b1084e615,False
control,r4,peaceful,210115,310115,0.1111111111111111,0,0,1,2,0.7601261138916016,1.0638236999511719,6a4cfe7f553e5e5c23c6d2fd02bf1bd9e76c28e95ae9123bd6f68d0ac56f8a02,True
control,r4,peaceful,210116,310116,0.0,0,0,0,42,0.8343815803527829,1.9037723541259766,b3b8b0f8764c05e3f3f5f92325d4da031789b41233be8ac0e6b83617050be488,True
control,r4,peaceful,210117,310117,0.1111111111111111,0,0,1,39,1.1346340179443317,3.6916732788085938,153da59016ea2ff81761261c3c8a9f5332988a917d5170c21538838b82204a00,True
control,r4,peaceful,210118,310118,0.2222222222222222,0,1,2,2,0.6530284881591797,4.136085510253906,6a479677bc459d612a083864c326eb08fbd6741d5169fa1166433597e1cdc2ae,False
control,r4,peaceful,210119,310119,0.0,0,0,0,0,0.8877038955688472,2.5060176849365234,e8bef6dfec4e5a215cbe83928d46ca5cc273643cdbb6a6ba06a2c9a01ff7e01d,True
control,r4,peaceful,210120,310120,0.0,0,0,0,0,0.7812261581420895,1.898050308227539,f9b14bd62615fd619f8ae3e2833bde1c9c16aa57e09a4c9060a9f3f15cf36308,True
control,r4,coincollector,210201,310201,0.3333333333333333,1,0,8,14,0.7520437240600583,10.503053665161133,7aae024347cb97f77532d205a4f396dbaea42b060a892725032038d2342146b5,False
control,r4,coincollector,210202,310202,0.4444444444444444,0,0,4,5,0.6253957748413081,1.3837814331054688,b0c837003a5969097b899792570146d0b2f949380444fc8df1ea2bb3dd323ee9,False
control,r4,coincollector,210203,310203,0.0,0,0,0,3,1.5190362930297845,2.7070045471191406,3486bcfb9fd217744d3479e9f1428e24712c2628ea169f38dd668cc394cf8616,False
control,r4,coincollector,210204,310204,0.1111111111111111,0,0,1,2,0.9140372276306147,7.915019989013672,230b7ea8840ac018ecbbac9d7c763f494580bc3c7705e313e90e782172f2fb7d,False
control,r4,coincollector,210205,310205,0.3333333333333333,0,1,3,13,0.766301155090332,1.0182857513427734,6f4a2f2048e2c3e790a1b892c7f8c26e8071a8759025553d3685ac425f8b1e4f,False
control,r4,coincollector,210206,310206,0.0,0,1,0,3,0.713002681732177,2.849102020263672,b5a83afb0f223b9db33c9705cf26249f5c6a1a9b0ba047a37147418705dda1cd,False
control,r4,coincollector,210207,310207,0.3333333333333333,0,0,3,8,1.7323970794677732,8.100032806396484,65ec93c4f570fdbdbb374ed9935ba45034128a9a40bae21f04700893a5968fc0,False
control,r4,coincollector,210208,310208,0.2222222222222222,0,0,2,26,1.9233584403991695,3.1499862670898438,98ef4a9ec1abf2df7e4086e126e8d1552905f06434fba558ed164efd6f260901,False
control,r4,coincollector,210209,310209,0.3333333333333333,0,0,3,13,1.7835497856140121,3.57818603515625,945d53bbfbf6d8a2a6024e0655eb0fc82c57dd669e3dd06480d71b6ee0ac447b,False
control,r4,coincollector,210210,310210,0.2222222222222222,1,0,7,10,1.291680335998532,3.3690929412841797,5fb213a43af6bebed9ced1ce7a2346c52a1f2c498a16d85e7541e6d835554f4b,False
control,r4,coincollector,210211,310211,0.4444444444444444,0,0,4,13,2.105641365051269,6.017208099365234,62efba1ae217fd483c8fc66d1660a61a916604b28516544812bbc0eb5aaec548,False
control,r4,coincollector,210212,310212,0.4444444444444444,0,0,4,4,1.672589778900146,5.143880844116211,e6ba3caed03f66687048577178854e1bcfe60cf9bda0897239549be6b389aedf,False
control,r4,coincollector,210213,310213,0.5555555555555556,1,0,10,0,0.6941914558410643,3.500223159790039,75c024373e9b6f36b42da353e437902715c543322a0642cf45b5d718930e701b,False
control,r4,coincollector,210214,310214,0.2222222222222222,1,0,7,3,1.1957526206970153,9.34290885925293,ae4d9d9fc4bc3dde4d4d2dee14a334570bf828f98cae6f570bf55a403bff3139,False
control,r4,coincollector,210215,310215,0.4444444444444444,0,0,4,6,1.4920830726623535,2.9959678649902344,5f83613bca2cc83dac7d95492bd3eacca490cabc36bfcf893e26fea3208738ea,False
control,r4,coincollector,210216,310216,0.2222222222222222,0,0,2,10,0.911653041839599,1.5840530395507812,54543e19d18c0379dcf6d9e242a978fefd80ddab0aed486d04c04a0847cefc0c,False
control,r4,coincollector,210217,310217,0.0,0,0,0,2,0.5518913269042961,2.1469593048095703,3cb2c1e78964269584904faf8ae1cf0ccb956752f19fd6dbcee9ccd5ec261e53,False
control,r4,coincollector,210218,310218,0.0,0,1,0,1,0.23436546325683594,0.3979206085205078,d6f7c8356d9962ba245d21fed7f1c9723a2602aa5859ad803ef1e48f2957b270,False
control,r4,coincollector,210219,310219,0.0,0,0,0,9,0.27985572814941406,0.5800724029541016,812f2e04e0a5b632d55584702dfe818d71eac2ba152c7441ed0ca5cac9a704b0,False
control,r4,coincollector,210220,310220,0.2222222222222222,0,0,2,12,0.4960060119628905,0.8788108825683594,1dd39ebb71d6cea55fee11a194aeb1de9d67477e052d817c1e0ff649f1d34bbf,False
control,r4,classic,210301,310301,0.0,0,0,0,22,0.13214349746704096,0.4470348358154297,89d253eff25ae0798c71155880c1b307537ac6b901c6921943ffc5edb404f91e,True
control,r4,classic,210302,310302,0.1111111111111111,0,0,1,0,0.13899803161621094,0.3159046173095703,cbc62762bd21654eb6c90c6775eda21c91d8435032b20a191660d31c227a0c83,True
control,r4,classic,210303,310303,0.1111111111111111,0,0,1,0,0.1404285430908201,0.4000663757324219,ff3966fdec7fd7f47f8900a3fdd8111fcabd122ee5d15979c8a85ec1c0b1a155,True
control,r4,classic,210304,310304,0.1111111111111111,0,0,1,2,0.14328956604003906,0.6139278411865234,f31ee9c10aa5d124d8e5a4b897ce0fe383ce8932bbf7fda8d19532215093a94a,True
control,r4,classic,210305,310305,0.0,0,0,0,0,0.12285709381103509,0.5071163177490234,ab95e5cf12e7c122250c7e95631c206a936ef36ac09f06aeab943621e074035a,True
control,r4,classic,210306,310306,0.0,0,0,0,0,0.13127326965332017,0.5350112915039062,d70cb5bb87f5d0efbf6e0f5ffa0de175b95d7545a1ea57ab817ea76bc5291548,True
control,r4,classic,210307,310307,0.1111111111111111,0,0,1,0,0.40034055709838823,1.4700889587402344,77894ad96fec6df785a1498ef10f4214d010693d5e946ebc3b70d263fd49db37,True
control,r4,classic,210308,310308,0.0,0,0,0,0,0.2729654312133787,0.4971027374267578,d70cb5bb87f5d0efbf6e0f5ffa0de175b95d7545a1ea57ab817ea76bc5291548,True
control,r4,classic,210309,310309,0.0,0,0,0,0,0.27617216110229487,1.2159347534179688,d70cb5bb87f5d0efbf6e0f5ffa0de175b95d7545a1ea57ab817ea76bc5291548,True
control,r4,classic,210310,310310,0.4444444444444444,0,0,4,5,0.46525001525878895,1.188039779663086,b0de2622779c5fb987fef6ef27b3caeb9338a861a427ffeda4455000ea30de2f,True
control,r4,classic,210311,310311,0.1111111111111111,0,0,1,0,0.38620233535766585,1.0271072387695312,cf8b8f0c16e86d5a28f4cc1880c68bae7975d905288f1841314f3e1388fe181e,True
control,r4,classic,210312,310312,0.0,0,0,0,2,0.5140542984008787,1.149892807006836,c5f9aa14c8bafa9253170c0de0b23dd366a73f6b353df9f0c463c7f749f43312,True
control,r4,classic,210313,310313,0.0,0,0,0,0,0.33794641494750965,0.7081031799316406,6983d43bbf8532a231448366e17956fce4efa501f2c6a06b08fa54257f12c387,True
control,r4,classic,210314,310314,0.0,0,0,0,0,0.3541588783264159,1.1508464813232422,d7395d8d23eda4a1e21cdf523db0a5efb8f3d712e0d247799ccbb18b2bd2798b,True
control,r4,classic,210315,310315,0.3333333333333333,0,0,3,3,0.4410386085510252,1.4410018920898438,88719f7e10e38c5585a78aa6232502ff553a3da5159f03d289e5ecd556d65d89,True
control,r4,classic,210316,310316,0.0,0,0,0,0,0.5735635757446266,2.2840499877929688,d98681a2c1c8b444c5eee1623da8643dcb341d380035425b7bd242af68ad3632,True
control,r4,classic,210317,310317,0.1111111111111111,0,0,1,0,0.7478952407836907,3.1859874725341797,575a102451c6650e97d0e37c70b11b91ce16b85d6ecd5b92acac2e6d0967481f,True
control,r4,classic,210318,310318,0.0,0,0,0,0,0.5433320999145503,2.048015594482422,d70cb5bb87f5d0efbf6e0f5ffa0de175b95d7545a1ea57ab817ea76bc5291548,True
control,r4,classic,210319,310319,0.0,0,0,0,0,1.168084144592285,9.37509536743164,d70cb5bb87f5d0efbf6e0f5ffa0de175b95d7545a1ea57ab817ea76bc5291548,True
control,r4,classic,210320,310320,0.1111111111111111,0,0,1,2,0.5919575691223126,2.298116683959961,2c1d7556f2b785d8d2a2372b7eba778c34e82c90d376280a34a5c49549d495a7,True
control,r4,coin-heaven,210401,310401,1.0,0,0,50,0,0.5936145782470702,1.6429424285888672,b67c0dbd01088e8ee350ddc51913e3100d0b6ecece7122799153c33cba42cf8d,True
control,r4,coin-heaven,210402,310402,1.0,0,0,50,0,0.8905410766601561,3.5309791564941406,cd9ac602ed885bfa687425b596b8f5f28d7016fa4dc5cdae469b90086a8ecc1f,True
control,r4,coin-heaven,210403,310403,1.0,0,0,50,1,0.7130384445190436,2.396821975708008,915c7d7cb32db32a348c8a04cb7f021343b01ace4919fb41e6520d4ccbc72602,True
control,r4,coin-heaven,210404,310404,1.0,0,0,50,0,0.5743741989135738,0.7119178771972656,69a3f73db208c7b5c1e19bfbd3d5768a744d9f4cdaf4a7319af1feb7b4e7a310,True
control,r4,coin-heaven,210405,310405,1.0,0,0,50,0,0.6207942962646482,1.5752315521240234,2124791a325ebb899c69fecfda106974dc71e494e17e557fe7f628b4fbd54da8,True
control,r4,coin-heaven,210406,310406,1.0,0,0,50,0,1.1153697967529295,4.500150680541992,2f4b05af7a83d805685adc0b5be90849f66f37e25207dad499ed37742b7f8263,True
control,r4,coin-heaven,210407,310407,1.0,0,0,50,0,1.5897274017333982,4.194974899291992,e292c9323f7ce570819a498543ec77d6b27205ea7272d6388621d885e0010cce,True
control,r4,coin-heaven,210408,310408,0.06,0,1,3,0,0.6428956985473633,0.7288455963134766,ae50dce16d5d81688cb94e7d1cb17afa89e4f369d4720ccc774e519f993cab6e,True
control,r4,coin-heaven,210409,310409,1.0,0,0,50,0,0.916743278503417,2.232074737548828,561a8dc5732cc96e3bc407eb150390202d0a1bb4eaf3630da9e4e4bcb30ecdd5,True
control,r4,coin-heaven,210410,310410,1.0,0,0,50,0,0.6221532821655272,1.9021034240722656,56d824db8a7e6ddd0d4da36a3f119d62e890ccf08510e81993d7cb2db915e9e6,True
control,r4,coin-heaven,210411,310411,1.0,0,0,50,0,0.4656791687011718,0.8802413940429688,7e449cc8acee15fb0045d856f457ad9048539436a4e768000be18e42bb2ed1a1,True
control,r4,coin-heaven,210412,310412,1.0,0,0,50,0,0.4763841629028319,1.157999038696289,4738f7a2a8c9d6ac72e82ea3065651e155b87b014e695344903f585072be746f,True
control,r4,coin-heaven,210413,310413,1.0,0,0,50,0,0.4792928695678709,0.92315673828125,5bb71eda63da4ab7d30938f50713c565620dd13ffc77bd40db616b91053f4d84,True
control,r4,coin-heaven,210414,310414,1.0,0,0,50,0,1.1023283004760742,3.9589405059814453,8a23a3fe22bac6690d9ac5f688e1b5e0de740fdd23c9b77eba0c3199f8c3cc5c,True
control,r4,coin-heaven,210415,310415,1.0,0,0,50,0,0.76829195022583,1.4829635620117188,fe77a4f166ec7ffdb2c8549f84ea627b74c467d80231863c7c8faa286ee18f42,True
control,r4,coin-heaven,210416,310416,1.0,0,0,50,0,0.8332371711730955,2.6769638061523438,7be22def5888ae3f407ae730ac28b42b48c84af4774f369cadad9f4c5165453e,True
control,r4,coin-heaven,210417,310417,1.0,0,0,50,0,1.286268234252929,1.9979476928710938,d6ae73b92f1aeb338912f0332b623aedc9a02ff7a3d3289912acd013fd4cb4fd,True
control,r4,coin-heaven,210418,310418,1.0,0,0,50,0,0.8568763732910156,2.646923065185547,8c8d8fe6ca106b2be74be59f247e141c93ce622c9fd1b9061540aa3e592add62,True
control,r4,coin-heaven,210419,310419,1.0,0,0,50,1,0.5950212478637694,2.9659271240234375,0a025c966b94cf900abc56e9eca3254103ccd0e9d6a115d4b1847373021b3fbd,True
control,r4,coin-heaven,210420,310420,0.04,0,1,2,0,0.3064870834350586,0.3199577331542969,ae50dce16d5d81688cb94e7d1cb17afa89e4f369d4720ccc774e519f993cab6e,True
control,r4,loot-crate,210501,310501,0.1,0,0,5,1,0.5175948143005364,0.9241104125976562,82cd0ff208daf59aea9975231961a77fa084318301d8c13e5d8d1b6408298af7,True
control,r4,loot-crate,210502,310502,0.14,0,0,7,2,0.6613492965698238,1.355886459350586,2c4d39e933cf1b67a8cc99076066c3e473a08278e150a7d8424b9a8a185de820,True
control,r4,loot-crate,210503,310503,0.04,0,0,2,0,0.6565690040588347,7.32874870300293,7859b2a1e917b63a18b3fa3bad08b836537bef5027ce975e49231c613e4568e4,True
control,r4,loot-crate,210504,310504,0.36,0,0,18,8,0.9112715721130367,3.374814987182617,d1c0324cb41869c0d9e619c483defab27a26d13ab6214025ac8f2b45b319bf88,True
control,r4,loot-crate,210505,310505,0.42,0,0,21,7,0.5915999412536616,1.9800662994384766,4adeb948d3ee5a719fc643ce22878e7586c57a863d926c42456c6b8425d3921e,True
control,r4,loot-crate,210506,310506,0.3,0,0,15,6,0.8033752441406249,3.1571388244628906,55afa51a4e60a67b5699db4ba5bbad0b8b0ebf3b78ef533f70e1ffb336ae443e,True
control,r4,loot-crate,210507,310507,0.3,0,0,15,36,0.9442687034606932,10.99705696105957,3b9c650c9044e55e62d9afc097bd9d7645ad2b5ab5a367246fa1c6b1697aa436,True
control,r4,loot-crate,210508,310508,0.0,0,0,0,0,0.6728172302246085,5.823850631713867,c3e3eff9384f03273737e526e59930deeacf532ba9c37d90513fe83ee7d805fd,True
control,r4,loot-crate,210509,310509,0.06,0,0,3,0,0.3294110298156735,1.608133316040039,03329a2d0c5ce1796a80aafbeab3fbc834b823957e4f8ffa76124224aac678d8,True
control,r4,loot-crate,210510,310510,0.16,0,0,8,1,0.9229302406311035,13.525009155273438,4a4b268437b202c57ec393d5fd89a3e2d54e27963a0d98d9004ccfbc49f832a7,True
control,r4,loot-crate,210511,310511,0.02,0,0,1,0,0.9070873260498037,10.882139205932617,77894ad96fec6df785a1498ef10f4214d010693d5e946ebc3b70d263fd49db37,True
control,r4,loot-crate,210512,310512,0.16,0,0,8,2,1.4991283416748045,4.644870758056641,297aaf63a0066fbb7a6803316268008043df75ff2a54c5a90320eebf577e6c75,True
control,r4,loot-crate,210513,310513,0.02,0,0,1,0,0.5782485008239733,2.6769638061523438,247fb4bcc3807f68ecf66a55f227cfaa13ae3471bc41a3fd2a5edf462e2c4cc9,True
control,r4,loot-crate,210514,310514,0.0,0,0,0,0,1.1639595031738281,3.214120864868164,c3e3eff9384f03273737e526e59930deeacf532ba9c37d90513fe83ee7d805fd,True
control,r4,loot-crate,210515,310515,0.4,0,0,20,12,0.7995486259460444,1.9879341125488281,76a2a599258570a8f1357959f1a7ed95c9f6c7f27e81eccc2ff22b4110b888fa,True
control,r4,loot-crate,210516,310516,0.04,0,0,2,0,0.8010387420654278,2.231121063232422,fc9834cdc34f484f3e80bd1fbb0c5f1d6f01b25c1edf665a409f3e3734d45fb2,True
control,r4,loot-crate,210517,310517,0.0,0,0,0,0,0.6492614746093748,1.600027084350586,c3e3eff9384f03273737e526e59930deeacf532ba9c37d90513fe83ee7d805fd,True
control,r4,loot-crate,210518,310518,0.12,0,0,6,2,0.5539536476135253,2.665996551513672,da4ea366e13a5af94971bccc6ca661846647b408c5cedf80172450d3c419b398,True
control,r4,loot-crate,210519,310519,0.54,0,0,27,7,1.4623641967773315,8.400917053222656,013c0ee4d539ac439b620e756dfc587caea41290bcc81f1c67a319385e76cd11,True
control,r4,loot-crate,210520,310520,0.06,0,0,3,3,0.9893655776977536,4.381895065307617,cd548ddc8a86cb42c711712a5d1ca9ff12f66dd6810d8826dd343cee188e50cf,True
control,r5,peaceful,210101,310101,0.0,0,0,0,0,0.7226824760436987,3.6699771881103516,0f44cf90008cd09abd6cf8304e67ae903a09280eb59e9b8586be8b4f0a119823,True
control,r5,peaceful,210102,310102,0.5555555555555556,0,0,5,11,0.7001399993896483,1.8000602722167969,0604b36888e1464c2aa56fc69f53fbea968907084fc5ab907a8b4465be73c56d,True
control,r5,peaceful,210103,310103,0.0,0,0,0,0,0.38441419601440335,0.8561611175537109,28da7d47ee26157dcddb7fe700b02e156a0fd11a913c167a65cb38a00c974986,True
control,r5,peaceful,210104,310104,0.0,0,0,0,0,0.48645734786987166,1.7209053039550781,63473700a796a66116d941c142553ecaab4aa4c2b4d468a94c45a44a49a73a22,True
control,r5,peaceful,210105,310105,0.7777777777777778,0,0,7,30,1.1918425559997552,9.104013442993164,7c5078141c64219d7b90f25d701115d072f8e1d1229d61ab88806b5027b82ecd,True
control,r5,peaceful,210106,310106,0.0,0,0,0,0,0.7557749748229955,2.2971630096435547,91de2fc18a9b3285d88d2e97d406b94c70b5c773241531e20a72ebe37664a15c,True
control,r5,peaceful,210107,310107,0.0,0,0,0,0,1.2445569038391109,3.2351016998291016,721a28feceec1caf54b73e4de71c4a4845d146b4db0999a1979d7151283b3088,True
control,r5,peaceful,210108,310108,0.4444444444444444,0,0,4,34,1.3387084007263157,2.637147903442383,455d73b1683f2941b03baddbb6ea9f7495cb1979977edc858233169e72dda537,True
control,r5,peaceful,210109,310109,0.1111111111111111,0,0,1,1,0.7947087287902823,4.576206207275391,6ad33ac80ce881da4f36bc8ec7cf4ac1f5c52227db60ed683000ce7be2121228,True
control,r5,peaceful,210110,310110,0.5555555555555556,0,0,5,7,1.3774991035461412,3.583192825317383,eac732cdc7972e5adf43164b15393b7117ee016e4e5bbed3f95e33e6b6d979a1,True
control,r5,peaceful,210111,310111,0.2222222222222222,0,0,2,48,1.0473370552062986,3.4351348876953125,f45d1e1c71971f8ed63648d65df536a71638032223b848c8fcdb2219dd42188a,True
control,r5,peaceful,210112,310112,0.0,0,0,0,52,0.8304834365844722,2.1970272064208984,599593b30c2487cb510d88a4625dd7cf5e78732ea768f46f23ea2b070a3b1bf0,True
control,r5,peaceful,210113,310113,0.5555555555555556,0,0,5,0,1.3197422027587884,9.443044662475586,0851ba2bcef28f171f4ce1b01d06cdfb6f3fb94b7252ad1bb553cd96c351e9b3,True
control,r5,peaceful,210114,310114,0.0,0,0,0,36,0.654339790344238,4.75001335144043,fc21ab7ee088e6ec204e79f82390448e39d4e6a76d0c0839c6816f6c490f9e89,True
control,r5,peaceful,210115,310115,0.0,0,0,0,34,0.42284727096557606,1.363992691040039,1b007877445ad698d80938d753149b4766a348da13aabb8302fcddf9be0cc267,True
control,r5,peaceful,210116,310116,0.1111111111111111,0,0,1,2,1.2056469917297359,5.053997039794922,a0a18ec853c1b21502a14c8a6d85be622648c039dcb98b5ec06e6a38f0820909,True
control,r5,peaceful,210117,310117,0.0,0,0,0,0,0.889146327972412,7.70878791809082,e01d7e384f15efa57ced358cb86c0eb25f4d90cd5b92c19a7430b669f5eb4b39,True
control,r5,peaceful,210118,310118,0.1111111111111111,0,0,1,12,0.5229592323303222,1.573324203491211,96e98b72a417440abbffa61e3dac8097bece2b3782ead751c5c6b006d3bcd043,True
control,r5,peaceful,210119,310119,0.0,0,0,0,0,0.3522396087646483,0.7071495056152344,7866e3116ae5f85c9ffdda018c9747b14f4483873831f84f9f8370fbb082152b,True
control,r5,peaceful,210120,310120,0.0,0,0,0,2,0.6920576095581054,1.4767646789550781,b6e93c62869a14e49651029bc7f507f075c67076077608b1475d473ec6bc0617,True
control,r5,coincollector,210201,310201,0.1111111111111111,0,0,1,4,0.46528577804565413,1.0962486267089844,ca3242be2c3a41e307fa0d177500ddf003a3e269d66c918081bec0e849305c11,False
control,r5,coincollector,210202,310202,0.1111111111111111,0,1,1,3,0.32858848571777344,0.5939006805419922,0143cc50cfb2c2633c3905938bf4fdb9fec59bf4a481a6d579b5fc4126782a26,False
control,r5,coincollector,210203,310203,0.0,0,0,0,1,0.3201127052307127,1.1670589447021484,68942d0baa6d3224ee1f8893ca51537821c203a0fe92518469eef25e2b7753d4,False
control,r5,coincollector,210204,310204,0.1111111111111111,0,0,1,21,0.5192279815673826,1.1181831359863281,e87c2641efdf3a1599650c357fda63d758bd9818654d4dced0933a64fbb10094,False
control,r5,coincollector,210205,310205,0.2222222222222222,0,0,2,10,0.9539604187011719,1.8258094787597656,e7db59ae63d1155b921de1cbd37925ace6536e27e7a3b102be1387180324b3cf,False
control,r5,coincollector,210206,310206,0.0,0,1,0,3,0.28438568115234375,0.6699562072753906,b5a83afb0f223b9db33c9705cf26249f5c6a1a9b0ba047a37147418705dda1cd,False
control,r5,coincollector,210207,310207,0.3333333333333333,0,0,3,11,1.1572718620300289,1.7900466918945312,bedf14390b3afcf4a4dce113298e0c0e0c0bfa8ddb5dd928781fa1624b69d1cf,False
control,r5,coincollector,210208,310208,0.0,0,0,0,5,0.34891366958618153,0.7092952728271484,39377ea74b92eb13743173ff36de887a92ba9c4e3d58cc0930ce8ccb73cf5775,False
control,r5,coincollector,210209,310209,0.2222222222222222,0,1,2,4,0.32370090484619135,0.5960464477539062,25b21e37fbca9ff4611bd34c985501b7cb496e085c6558dbb59e352a8b73c1bc,False
control,r5,coincollector,210210,310210,0.1111111111111111,0,0,1,13,0.7271409034729002,1.2161731719970703,be697c5226e68606803d7d9c352d07a1ef006826a95a0d1eee5f54b00f13d357,False
control,r5,coincollector,210211,310211,0.2222222222222222,0,0,2,3,0.7543206214904783,1.8181800842285156,7e4bb8226b5acabe3660cf1ca22c12c7d7b18a36104bdb52ce2e969e20ee7a12,False
control,r5,coincollector,210212,310212,0.2222222222222222,0,0,2,15,0.6242156028747559,1.2478828430175781,ffa1e28a246ad549791de33e9325b9ec216658a8106b182d2ec184f314fe1088,False
control,r5,coincollector,210213,310213,0.1111111111111111,0,0,1,12,0.9128570556640622,1.7230510711669922,476a9ed28890c91993c89bd294b983c7578f79ee70f44f4887303f2408327098,False
control,r5,coincollector,210214,310214,0.1111111111111111,0,0,1,7,0.7149100303649895,1.6112327575683594,a2b4e22515ce7379655f8d95f9faf723ece63c1ee0aeb6f81177379b56a9c92f,False
control,r5,coincollector,210215,310215,0.3333333333333333,0,1,3,5,0.9194016456604004,1.741647720336914,2bbfe8c2b2e085f2215da15120c1af2dc58debaa384ff54836781518dbb09498,False
control,r5,coincollector,210216,310216,0.1111111111111111,0,0,1,4,1.0491371154785156,2.853870391845703,5348d5eed02087a4c20a366dcce2240004de7d5efc606a52077388d65757be6b,False
control,r5,coincollector,210217,310217,0.0,0,0,0,2,0.4914522171020508,0.7281303405761719,b3922023fa6ead91067d7e54fd60afce13e76266f347b3b0948bd1df3b97d667,False
control,r5,coincollector,210218,310218,0.0,0,1,0,1,1.3151764869689941,2.979755401611328,79d82e1c0ed2c6dba71ca3e247f1197a3fe76b7ccdb2472b4d4fb7cee59c1da8,False
control,r5,coincollector,210219,310219,0.0,0,0,0,5,0.7697582244873049,1.6632080078125,2607f7e55f2a8dfdba9ddd997c679058f7c004d24b6339785f412a62d235f67d,False
control,r5,coincollector,210220,310220,0.0,0,1,0,1,0.48645734786987294,0.640869140625,5426e496a4630e6af9e26b48f713d830e480dcd0c1ff25b6256dd22be9fc3c6d,False
control,r5,classic,210301,310301,0.3333333333333333,0,0,3,1,0.5385875701904292,3.251791000366211,993d2bfb7da632f35aa04231d28d99965b0a9ca149c6cf23dbd442d7b93de1aa,True
control,r5,classic,210302,310302,0.1111111111111111,0,0,1,44,0.46821832656860335,1.239776611328125,cfaea1df2f83621281bcfc9211e2facd8bb6468b75faa79b25d8154ef142dd46,True
control,r5,classic,210303,310303,0.1111111111111111,0,0,1,1,0.47909021377563465,1.4498233795166016,2c63b2c4af3cc5c62c69c1fd64158739257db98ae625bc1a1558a2409bcd0d99,True
control,r5,classic,210304,310304,0.1111111111111111,0,0,1,3,0.7937073707580562,2.259969711303711,68f91a11dfc5829ced5d171f5bc6ed4b1f421c6ec4c9e2e7c2f67e6ad02a05fd,True
control,r5,classic,210305,310305,0.0,0,0,0,0,0.926554203033445,5.627870559692383,8b0c7942c7c9a9d8fac82dfaed0feb03243d213e12085c046540286aa88032b2,True
control,r5,classic,210306,310306,0.2222222222222222,0,0,2,1,1.6872525215148924,6.399393081665039,cccc971f66393ea9257d51d6377cd1a0640d1f39111826ecc33b5a61763556da,True
control,r5,classic,210307,310307,0.1111111111111111,0,0,1,1,0.9611129760742188,3.0889511108398438,105aaa014c66145ccc3733da5780b03863dd2bc6aa29e3b9c085ad76eb04b9d2,True
