replica,scenario,world_seed,agent_seed,collection_fraction,opponents_eliminated,self_kills,score,survived,first_place,tied_first,placement,invalid_actions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match
r4,classic,228317,328317,0.5555555555555556,0,0,5,True,,,,4,0.695586204528808,1.940011978149414,a072189d31ba742f889631ab9565c48f6c78e447703f3f8ad8777a553a01e5d1,True
r4,classic,228318,328318,0.1111111111111111,0,0,1,True,,,,2,0.682270526885986,1.1730194091796875,d7842c4c78fa00fa4f7e87fbf84ddb26dfb86ac500cf6ac30d0aa51f9d99926a,True
r4,classic,228319,328319,0.0,0,0,0,True,,,,0,0.6941080093383778,1.2278556823730469,757ac07fb6bf47ea91df6e582de3743325441bf3002bb30f19c04c5ec40c9fc3,True
r4,classic,228320,328320,0.3333333333333333,0,0,3,True,,,,4,0.5232810974121092,0.7827281951904297,5930e6f8e2b16c11f1cf3409a51db4d48e00379219f41cb9c8c64a6bd52060a1,True
r4,coin-heaven,228401,328401,1.0,0,0,50,True,,,,0,0.723171234130858,1.3120174407958984,dabd49032bd36083229a248dd885fa15e295276441c811692577ee705fb19620,True
r4,coin-heaven,228402,328402,1.0,0,0,50,True,,,,0,0.3612875938415528,0.5199909210205078,f8058785096a78cf22ec63e3b90422f5652d4a778d26968aa5801e56a897dee7,True
r4,coin-heaven,228403,328403,1.0,0,0,50,True,,,,0,0.3643512725830078,0.4451274871826172,727361e1fd3271789b18bb4799b2a99e6bfe03c78f8e3744419be366c3c37a65,True
r4,coin-heaven,228404,328404,1.0,0,0,50,True,,,,0,0.40593147277831987,0.6961822509765625,d328abea43fd04d39edcefe43cf3d60a2a1fcfc65b1f7b444751fd90965e5f34,True
r4,coin-heaven,228405,328405,1.0,0,0,50,True,,,,0,0.28387308120727534,0.41794776916503906,286fc96a8637e1469a5e8b371401a3e7d1273e40263e38def79c7363af130a6b,True
r4,coin-heaven,228406,328406,1.0,0,0,50,True,,,,0,0.16641616821289062,0.32901763916015625,71e547683114cfa42a142ad216e3cb292c5beb36515dd1ff313d426b1828d247,True
r4,coin-heaven,228407,328407,1.0,0,0,50,True,,,,0,0.17070770263671875,0.30422210693359375,9e0d35d98461244f039f85c5b4ac96c7b26cbddcddb771f038b6f7fff74fd2aa,True
r4,coin-heaven,228408,328408,1.0,0,0,50,True,,,,0,0.26748180389404275,0.3380775451660156,cfaf0c022961bf2555e8468af3e26ea39844a73a67fd40086467271410c170ce,True
r4,coin-heaven,228409,328409,1.0,0,0,50,True,,,,1,0.24638175964355466,0.324249267578125,630601516b9b8716cd555f61e554e010514f66a914e493581c6c7664a744d736,True
r4,coin-heaven,228410,328410,1.0,0,0,50,True,,,,0,0.24285316467285156,0.30684471130371094,717619a5036a93c617cb7450a3929f0c57e5b9803cc6ed7120e9e2b0723bc80b,True
r4,coin-heaven,228411,328411,1.0,0,0,50,True,,,,0,0.21531581878662095,0.3478527069091797,b6abac21080467d9632a574383aa8242f54a1dad273416b868b856a779bda3d4,True
r4,coin-heaven,228412,328412,1.0,0,0,50,True,,,,0,0.18258094787597648,0.3521442413330078,af16b7fcc0487cc0ba50ab4e9e88e70217401495d77180f30fb53673d5f7b510,True
r4,coin-heaven,228413,328413,1.0,0,0,50,True,,,,0,0.19607543945312494,0.331878662109375,92962aef5460899296db1dd2c40bf0a9aa86534b6f84d531c45baebc50d0fc21,True
r4,coin-heaven,228414,328414,1.0,0,0,50,True,,,,0,0.43530464172363276,0.4527568817138672,e1c24a61c50ab203d1014b01ed724a310fa2805f36a2a031120df8981cb82048,True
r4,coin-heaven,228415,328415,1.0,0,0,50,True,,,,0,0.2622604370117187,0.35190582275390625,bb4f8a1ad4016551621b68a442b6a076e434d97002ca8d156233c8b1ba37f204,True
r4,coin-heaven,228416,328416,1.0,0,0,50,True,,,,0,0.19687414169311523,0.3147125244140625,99a3821dc0200d637ea6fb6e183cb57a020be5a8dab52fb95da90e505258b287,True
r4,coin-heaven,228417,328417,1.0,0,0,50,True,,,,0,0.24168491363525382,0.3139972686767578,d8b9fa6fec9c6682f9f039fae724701a1eb2baa3db27bd95080142f778675a22,True
r4,coin-heaven,228418,328418,1.0,0,0,50,True,,,,0,0.4031538963317869,0.4470348358154297,1dfbccb31bd0f41a09caea0c3ea38a8b51421c0a7253a302bd2c2909864b242c,True
r4,coin-heaven,228419,328419,1.0,0,0,50,True,,,,0,0.21061897277832028,0.293731689453125,fd83e3418228a35c93180e9ed99718b088ac7384c907f331c66eba9bb81ebe6f,True
r4,coin-heaven,228420,328420,1.0,0,0,50,True,,,,0,0.38973093032836903,0.46324729919433594,ad3e4db02ca22f6f03f1626c2bbc4201a2805a5b51e124b34f653de4b8c0d429,True
r4,loot-crate,228501,328501,0.42,0,1,21,False,,,,8,0.2607107162475584,0.4191398620605469,d5409117b27f3b7a25590deef8fc17fa68da91ee7b04497dd84fc363ac56f983,True
r4,loot-crate,228502,328502,0.02,0,0,1,True,,,,55,0.18719434738159177,0.4239082336425781,676a74a451fbb460dae5325ffbfd79298a1547ada0a0f5753ea880415e187e2d,True
r4,loot-crate,228503,328503,0.0,0,0,0,True,,,,78,0.1719951629638671,0.43392181396484375,f5664fa3ca125106395e9225576a3efd4080431fb577521893c664411a25dd4c,True
r4,loot-crate,228504,328504,0.4,0,0,20,True,,,,12,0.28975009918212885,0.41604042053222656,80a8857c9b5279265c9dbaa5134d9fc4fd88834efba090075eb428cc643d3fa9,True
r4,loot-crate,228505,328505,0.4,0,0,20,True,,,,13,0.3301620483398436,0.6589889526367188,108db904aa5331afee07d540f27ee85b2c25404b71641c7de27e85322b7f4de6,True
r4,loot-crate,228506,328506,0.06,0,0,3,True,,,,5,0.1879692077636718,0.4353523254394531,6a0c517112df41e28b76ce5e0412f7d3cc11b336d9978dfd2c85b438cb7b56fc,True
r4,loot-crate,228507,328507,0.04,0,0,2,True,,,,1,0.2261161804199218,0.3829002380371094,53b6a824df536cbaa8d2ce0bed34a572891dbc5276880c38a1f111ad567058e8,True
r4,loot-crate,228508,328508,0.6,0,1,30,False,,,,14,0.29090642929077143,0.4391670227050781,dc9ca85c611469a03b3813bf6b2583b45353298d78ab9048cccf4d70e3a8130f,True
r4,loot-crate,228509,328509,0.1,0,0,5,True,,,,39,0.25182962417602534,0.3840923309326172,255851bd2541de45e51e714cb9f123dbae5039d88b39bc92909e562643d256ef,True
r4,loot-crate,228510,328510,0.24,0,0,12,True,,,,13,0.2891659736633299,0.9973049163818359,b0f5ebae9c398cf4eef91a48297dcbf55081905c897c2895c7533f64c2687cae,True
